From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;4;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;74.28184931429998
2;7;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;28.381849314299995
3;1;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;45.899999999999984
4;17;16INCH_CO2_OFFSHORE;MODE_1;1;1;LL;155.02736269983563
7;40;9INCH_CO2_OFFSHORE;MODE_1;1;1;LL;28.381849314299995
