Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
11;414.3514116861975;54.77068951925394;85.23486911725162;318.02367484431494;524.7740051213109;493.20681008618936;600.3954265544637;32.55181972025905;22.29562929794794;22.27556393022515;0.0;22.738840976512147;6.451314307284987;42.64305384138588;47.94978607761424;99.09124838899278;111.03348791631892;123.82463340028085;132.35699098433764;152.04288202481382;152.88417272205334;153.01315521229478;164.0591519752324;174.01802551680464;179.69637003191215;188.3357094917936;200.2250740713582;209.85563126259348;235.2178515107496;352.9438813852688;361.076106971346;368.0583547388805;375.9000000107681;529.0300224247308;529.0300224247308;537.6976565736198;529.9658959258263;549.2775541286358;570.3892154248566
12;393.419530179224;36.762518468676646;105.3738857211488;295.9456557741502;502.50041470865807;470.6379432524336;578.3422266522928;54.04383429636343;44.98118267549336;41.19698754621176;22.738840976512147;0.0;18.438169683434324;21.619165692991288;25.429513145500028;77.74375597139927;88.64232642564139;102.70228502248546;109.9413349243178;131.58661801388214;132.4206993302998;131.61942635154844;142.107259719055;152.11461062311926;157.94413828383838;166.83027123276258;178.5162347854949;187.38216272878603;212.8396194571598;330.5157833305176;338.5439955400897;345.6376028815092;353.5583776893701;506.36349646382473;506.36349646382473;514.9720794794359;507.2770986357897;526.6500881416457;547.706858277415
13;411.5821103926577;53.068580626704765;91.5804142924251;312.3668224611748;520.9314879612424;487.93331961678007;596.7782361906317;35.611170941813924;27.762833222797124;23.262453604149567;6.451314307284987;18.438169683434324;0.0;36.96602746961698;43.85710437777384;93.23740796288638;105.67171240423386;117.87262809618348;126.99481780425138;145.91548222251805;146.75769266492915;147.1190865575516;158.37870103664534;168.30927041643176;173.91855457723486;182.46111291070693;194.4214023382352;204.5086588930603;229.7776543177061;347.5280765581901;355.766356653267;362.63437232175335;370.408995819509;523.914876201451;523.914876201451;533.0535747058191;525.4660220477305;544.9279074808321;565.9072508552254
14;381.6266432592111;39.068461179576666;126.84612013049608;275.41781392434154;487.1390676285662;451.10398107934606;563.6384695684555;70.66558637719149;64.71589525108364;56.33696877084596;42.64305384138588;21.619165692991288;36.96602746961698;0.0;17.572935449038134;56.50184808342534;68.85079223356585;81.34948413557134;90.15134907997246;110.03052260504104;110.86634576065352;110.43738034803016;121.436636898844;131.3841846482698;137.05395822465096;145.73421511484906;157.58654333831666;167.64570296174526;192.84686791655025;310.60303865865444;318.9138516897143;325.7045725168368;333.45311565282555;487.2543997166798;487.2543997166798;497.1912541599813;489.9206367004937;509.7333293462785;530.3919530582473
15;368.65418967339696;22.243237659577183;126.92116129156965;273.17192699161245;477.0744344891437;446.5388052928852;552.9606412967339;79.43757034861554;69.9471152900019;66.24851622018953;47.94978607761424;25.429513145500028;43.85710437777384;17.572935449038134;0.0;58.35186415037577;65.7982239638014;83.1329946270321;86.79524487028492;112.93553011909312;113.7426581277631;110.976261224607;120.05582272797676;130.12021082195204;136.27196498767694;145.65606375452714;156.83533807711845;163.75483994563214;189.4428643865487;306.86636876403674;314.59711405980744;321.99914751356545;330.11809438334507;481.9204895182812;481.9204895182812;489.8672781005487;482.0500372342111;501.3281573337004;522.4657572648393
16;344.54307305559433;73.93536456163636;183.09597389748663;219.3556614517969;440.8353922617103;396.3456282030936;518.5855028626255;125.03214848860436;120.97719069586086;110.27861157556514;99.09124838899278;77.74375597139927;93.23740796288638;56.50184808342534;58.35186415037577;0.0;20.029731954910147;25.01900914958265;37.75137168253429;54.5948679029616;55.4057774018398;53.93553793651418;65.48736241899584;75.28584068894156;80.72589153453886;89.24455815980268;101.1948721985408;113.29353065861592;137.7955417169771;255.38657237045376;264.1594780728371;270.43497437712546;277.9113816766623;433.1837701931313;433.1837701931313;445.63170574345776;439.2462858115829;459.94026058461327;479.7236651545882
17;324.6774188549606;76.2814866457607;192.7007249133292;207.4912685856929;422.40576300637207;382.2700760253836;499.88535953045744;139.28250608113373;133.29686623137468;124.72260578186533;111.03348791631892;88.64232642564139;105.67171240423386;68.85079223356585;65.7982239638014;20.029731954910147;0.0;25.406238494522476;21.325751145926752;53.21966353589215;53.890297905769934;47.05680065396635;54.364677713621184;64.42554524027055;70.73428510764013;80.45659255156696;91.22354164847135;98.8385957614153;124.20292974360945;241.9116023517813;250.09519736443377;257.02770741322576;264.9166205395816;418.42589579853023;418.42589579853023;429.1665297884044;422.3400573267356;442.65902937975886;462.82807536300857
18;332.9333980071469;97.41438107879156;208.07263111010363;195.4379623058778;423.5378036219454;373.4985615936958;501.8636967484832;148.809766503935;145.54835221679156;134.0290314987647;123.82463340028085;102.70228502248546;117.87262809618348;81.34948413557134;83.1329946270321;25.01900914958265;25.406238494522476;0.0;25.74712785683822;30.003703276494488;30.78359928921108;29.37775663921509;42.61674424212647;51.9005894058739;56.76122522244124;64.7084258165079;76.96272545531794;91.81537337585812;115.28238898607624;232.3037648562278;241.47648080133547;247.280120592757;254.48938998319457;410.8390273109589;410.8390273109589;425.0299753047586;419.23518565547937;440.4616371234277;459.6590300238938
19;308.81256556261883;95.70533878479964;213.7060816148071;186.37715799259155;403.11938813661067;360.9555806290135;480.94979936610906;160.48753134981075;154.62228650649854;145.8859407292591;132.35699098433764;109.9413349243178;126.99481780425138;90.15134907997246;86.79524487028492;37.75137168253429;21.325751145926752;25.74712785683822;0.0;42.25863342836386;42.68784872591064;31.34472039796296;34.444546838600026;44.34078769020919;50.98981487306685;61.209154498475286;71.13786225004388;77.51400341760892;102.89883507121232;220.5912512397973;228.7746493192604;235.7088859069276;243.62178863411253;397.1776656586673;397.1776656586673;408.3942281499348;401.78600033548287;422.3342642089791;442.2710038149111
20;328.3240889880044;127.38383496373956;236.86145098362715;170.8846446980133;410.2270044834786;350.7531544321092;489.1999124855311;175.22909860820818;173.34396826713674;160.5110769868391;152.04288202481382;131.58661801388214;145.91548222251805;110.03052260504104;112.93553011909312;54.5948679029616;53.21966353589215;30.003703276494488;42.25863342836386;0.0;0.8445129862462284;15.050772433396524;29.8077466930781;34.575435147148085;36.19896614768943;40.584670401014655;53.49514600381642;75.60638757283104;95.47551399179402;209.5518502302025;219.5427512079655;224.28862384385243;230.85975110264263;389.0109392822049;389.0109392822049;406.3413913380857;401.5715362903813;423.62833127851314;441.8033369394449
21;327.9138869924378;128.14810172193958;237.6986469272101;170.06908463669868;409.60636652838286;349.9567582218198;488.5902269304399;176.07245510675514;174.18755068945637;161.35476370008658;152.88417272205334;132.4206993302998;146.75769266492915;110.86634576065352;113.7426581277631;55.4057774018398;53.890297905769934;30.78359928921108;42.68784872591064;0.8445129862462284;0.0;14.987666958197927;29.477814264887048;34.04314046319211;35.550315698782576;39.8196686717046;52.72978676774656;74.99680003734592;94.7625891895325;208.76063943190948;218.7642953381484;223.49280226526557;230.05408796182724;388.2277782207873;388.2277782207873;405.6120482852045;400.8617658583708;422.9340365182034;441.0886394709047
22;314.5499813655567;123.21285721792805;236.9007695362158;166.11167766468037;399.0701676112215;344.589498006499;477.8305506004776;178.17820097244254;174.82951139233828;163.39763893860734;153.01315521229478;131.61942635154844;147.1190865575516;110.43738034803016;110.976261224607;53.93553793651418;47.05680065396635;29.37775663921509;31.34472039796296;15.050772433396524;14.987666958197927;0.0;16.155112633560982;23.58780820086398;27.61620774893406;35.35473271578692;47.60316159836537;64.9092857348747;86.98288328712104;203.3277927196171;212.73466162955452;218.25544425218567;225.3295889627311;382.2136666591071;382.2136666591071;397.6521350503292;392.3433263538325;413.99966000697526;432.6888848926512
23;298.66065243162416;130.05561884895386;246.8355210613873;153.98960121428505;383.09673130918327;331.0794124938324;461.8026759670672;190.51497845134836;186.1405959867856;175.75588940851836;164.0591519752324;142.107259719055;158.37870103664534;121.436636898844;120.05582272797676;65.48736241899584;54.364677713621184;42.61674424212647;34.444546838600026;29.8077466930781;29.477814264887048;16.155112633560982;0.0;10.06531125739208;16.545765950518568;26.870433394614192;36.8719502944877;49.45791498046621;72.69075284162862;189.98863421033536;198.9756332708529;205.01320361446363;212.42965577283172;368.2678541840853;368.2678541840853;382.6310882778385;377.06651192684046;398.5419822250477;417.4531833395369
24;294.3941960058135;140.02275723984036;256.88927049750714;144.0888091284026;375.99380107561547;321.59988952939943;454.8733284421909;200.26539748603324;196.07208813625277;185.49691980129447;174.01802551680464;152.11461062311926;168.30927041643176;131.3841846482698;130.12021082195204;75.28584068894156;64.42554524027055;51.9005894058739;44.34078769020919;34.575435147148085;34.04314046319211;23.58780820086398;10.06531125739208;0.0;6.969641590313637;17.63715196071222;26.837558736054724;41.477946625316;63.52671762763611;180.423887011298;189.5840978332101;195.41744219768304;202.7266397790548;358.98341994915177;358.98341994915177;374.06929749738464;368.76333903776464;390.4572797568547;409.1045677027876
25;294.9390929336938;146.5799704617991;262.9064554689773;138.72045890369878;374.0927570037536;316.9737287967044;453.11418902127474;205.49685389465512;201.6737141615847;190.718285566638;179.69637003191215;157.94413828383838;173.91855457723486;137.05395822465096;136.27196498767694;80.72589153453886;70.73428510764013;56.76122522244124;50.98981487306685;36.19896614768943;35.550315698782576;27.61620774893406;16.545765950518568;6.969641590313637;0.0;10.67043579908505;20.586531651081287;39.592118421722006;59.72313206006039;175.7118163692681;185.1456357324927;190.64309291837696;197.75481520750196;354.6414944620292;354.6414944620292;370.6471703284504;365.636851132216;387.5635255574404;405.9175428937684
26;296.4827550728542;156.55825230396093;272.0090156329696;131.07416463607578;371.80473167416153;310.3718822287093;451.00564386451646;213.4436961205314;210.17880829879616;198.66539447824863;188.3357094917936;166.83027123276258;182.46111291070693;145.73421511484906;145.65606375452714;89.24455815980268;80.45659255156696;64.7084258165079;61.209154498475286;40.584670401014655;39.8196686717046;35.35473271578692;26.870433394614192;17.63715196071222;10.67043579908505;0.0;12.910476131897632;39.40447316496446;55.48686104722093;169.1143446343911;178.9895997606857;183.91515192774355;190.6840194463549;348.48260045125187;348.48260045125187;365.9594047226339;361.4228443675237;383.7062251371266;401.5859835324828
27;286.81403639895785;166.83973324993076;283.49266079656707;118.52116127640996;359.6802541364364;297.538185069582;438.9440023234502;225.77249165921592;222.1690116425032;210.99175661035056;200.2250740713582;178.5162347854949;194.4214023382352;157.58654333831666;156.83533807711845;101.1948721985408;91.22354164847135;76.96272545531794;71.13786225004388;53.49514600381642;52.72978676774656;47.60316159836537;36.8719502944877;26.837558736054724;20.586531651081287;12.910476131897632;0.0;30.30937178987235;42.99954258670813;156.2671171193944;166.0925786457536;171.0933276807792;177.94325676854967;335.59314453879784;335.59314453879784;353.1226862641976;348.6715461335964;371.03583110922114;388.8077433953756
28;257.1242083477996;169.99467488390667;290.33510631151256;110.55764182143616;334.63236732083294;283.4647427832088;413.5939567962778;237.80206289687112;232.1288784555022;223.13479606928823;209.85563126259348;187.38216272878603;204.5086588930603;167.64570296174526;163.75483994563214;113.29353065861592;98.8385957614153;91.81537337585812;77.51400341760892;75.60638757283104;74.99680003734592;64.9092857348747;49.45791498046621;41.477946625316;39.592118421722006;39.40447316496446;30.30937178987235;0.0;25.96813514588914;143.15184437051184;151.26816388122995;158.27997279790824;166.36980907334114;319.93992098156525;319.93992098156525;333.22792596638;327.6087816573552;349.1291450471176;367.9958799315806
29;248.72921248514143;195.9525700834941;316.1442061744533;84.60260315556219;316.78198541232734;258.5512426531757;396.08719153361153;262.6938627884845;257.46036879557045;247.9771858803728;235.2178515107496;212.8396194571598;229.7776543177061;192.84686791655025;189.4428643865487;137.7955417169771;124.20292974360945;115.28238898607624;102.89883507121232;95.47551399179402;94.7625891895325;86.98288328712104;72.69075284162862;63.52671762763611;59.72313206006039;55.48686104722093;42.99954258670813;25.96813514588914;0.0;117.75734613808696;126.36772183054995;132.8579176710734;140.72688306120216;295.5785300875499;295.5785300875499;310.94460663843665;306.10080103523467;328.26003412016286;346.3280818851197
30;216.7912408913333;312.1456167912711;433.2164141883177;42.60061704289256;230.33893400551432;141.2827421700274;308.15696299886054;380.3795533307915;375.1981578767222;365.64495938100674;352.9438813852688;330.5157833305176;347.5280765581901;310.60303865865444;306.86636876403674;255.38657237045376;241.9116023517813;232.3037648562278;220.5912512397973;209.5518502302025;208.76063943190948;203.3277927196171;189.98863421033536;180.423887011298;175.7118163692681;169.1143446343911;156.2671171193944;143.15184437051184;117.75734613808696;0.0;13.298089694706857;15.133671020573551;24.238326445873767;179.62012612173365;179.62012612173365;203.02890516837388;201.9137997878082;226.46734498359848;240.4405232395588
31;206.29786160873985;319.1085414997821;440.5333341600586;55.26954677993675;217.0408701105088;132.21432606789136;294.8853282453496;388.98946794369743;383.36007072717854;374.2914760350285;361.076106971346;338.5439955400897;355.766356653267;318.9138516897143;314.59711405980744;264.1594780728371;250.09519736443377;241.47648080133547;228.7746493192604;219.5427512079655;218.7642953381484;212.73466162955452;198.9756332708529;189.5840978332101;185.1456357324927;178.9895997606857;166.0925786457536;151.26816388122995;126.36772183054995;13.298089694706857;0.0;13.46676871539503;23.882595795923343;169.51959815160802;169.51959815160802;190.81339226858316;189.25844977756836;213.6550352079278;228.03515398249635
32;218.0820192033162;327.2544211752209;448.3465903066005;55.57747087532417;222.227707692849;126.46554881845076;299.1982005428304;395.441576837905;390.30969316199366;380.7025149593651;368.0583547388805;345.6376028815092;362.63437232175335;325.7045725168368;321.99914751356545;270.43497437712546;257.02770741322576;247.280120592757;235.7088859069276;224.28862384385243;223.49280226526557;218.25544425218567;205.01320361446363;195.41744219768304;190.64309291837696;183.91515192774355;171.0933276807792;158.27997279790824;132.8579176710734;15.133671020573551;13.46676871539503;0.0;10.61699078786961;165.20029973901157;165.20029973901157;190.6032060696485;190.3556501382007;215.27834406664348;228.2990423557125
33;225.9619788157601;335.80432104961693;456.6572166273887;60.551992374760495;224.19543244190984;120.30256693210453;300.3058042035943;402.9431284379766;398.1211183734824;388.1854863693232;375.9000000107681;353.5583776893701;370.408995819509;333.45311565282555;330.11809438334507;277.9113816766623;264.9166205395816;254.48938998319457;243.62178863411253;230.85975110264263;230.05408796182724;225.3295889627311;212.42965577283172;202.7266397790548;197.75481520750196;190.6840194463549;177.94325676854967;166.36980907334114;140.72688306120216;24.238326445873767;23.882595795923343;10.61699078786961;0.0;159.91982529660504;159.91982529660504;188.35361143744635;189.1279768404025;214.38787902237212;226.30926648903164
34;245.76008809012413;484.6438838108648;606.4699767647838;220.3488046085848;145.16667200720548;41.61377551086778;193.0209869193157;557.6575102449882;551.321681432714;543.0258843978592;529.0300224247308;506.36349646382473;523.914876201451;487.2543997166798;481.9204895182812;433.1837701931313;418.42589579853023;410.8390273109589;397.1776656586673;389.0109392822049;388.2277782207873;382.2136666591071;368.2678541840853;358.98341994915177;354.6414944620292;348.48260045125187;335.59314453879784;319.93992098156525;295.5785300875499;179.62012612173365;169.51959815160802;165.20029973901157;159.91982529660504;0.0;0.0;60.05023125244626;75.63893629518472;96.36082529057144;90.72109201163975
35;245.76008809012413;484.6438838108648;606.4699767647838;220.3488046085848;145.16667200720548;41.61377551086778;193.0209869193157;557.6575102449882;551.321681432714;543.0258843978592;529.0300224247308;506.36349646382473;523.914876201451;487.2543997166798;481.9204895182812;433.1837701931313;418.42589579853023;410.8390273109589;397.1776656586673;389.0109392822049;388.2277782207873;382.2136666591071;368.2678541840853;358.98341994915177;354.6414944620292;348.48260045125187;335.59314453879784;319.93992098156525;295.5785300875499;179.62012612173365;169.51959815160802;165.20029973901157;159.91982529660504;0.0;0.0;60.05023125244626;75.63893629518472;96.36082529057144;90.72109201163975
36;208.13244019058732;489.8671762625261;610.987667909806;245.60143270648928;88.39269687871287;90.38541695670703;133.64893166087805;567.8323361353787;559.8105655349387;553.5064147039498;537.6976565736198;514.9720794794359;533.0535747058191;497.1912541599813;489.8672781005487;445.63170574345776;429.1665297884044;425.0299753047586;408.3942281499348;406.3413913380857;405.6120482852045;397.6521350503292;382.6310882778385;374.06929749738464;370.6471703284504;365.9594047226339;353.1226862641976;333.22792596638;310.94460663843665;203.02890516837388;190.81339226858316;190.6032060696485;188.35361143744635;60.05023125244626;60.05023125244626;0.0;18.502650637677423;36.40529307278265;38.190964941801234
37;190.88780148207428;481.29051213802586;601.9637993415113;244.4681233206072;70.44252469499772;101.07336282134332;121.9013718089933;560.4651635855647;551.9805316863747;546.2569442234969;529.9658959258263;507.2770986357897;525.4660220477305;489.9206367004937;482.0500372342111;439.2462858115829;422.3400573267356;419.23518565547937;401.78600033548287;401.5715362903813;400.8617658583708;392.3433263538325;377.06651192684046;368.76333903776464;365.636851132216;361.4228443675237;348.6715461335964;327.6087816573552;306.10080103523467;201.9137997878082;189.25844977756836;190.3556501382007;189.1279768404025;75.63893629518472;75.63893629518472;18.502650637677423;0.0;25.914047840612135;40.48803511035428
38;194.10315143887195;499.7656929682901;619.8054657327798;268.9226186462418;59.62136283529956;125.6440519943212;97.44411814722784;580.1128076240386;571.1700538341419;566.0326219747523;549.2775541286358;526.6500881416457;544.9279074808321;509.7333293462785;501.3281573337004;459.94026058461327;442.65902937975886;440.4616371234277;422.3342642089791;423.62833127851314;422.9340365182034;413.99966000697526;398.5419822250477;390.4572797568547;387.5635255574404;383.7062251371266;371.03583110922114;349.1291450471176;328.26003412016286;226.46734498359848;213.6550352079278;215.27834406664348;214.38787902237212;96.36082529057144;96.36082529057144;36.40529307278265;25.914047840612135;0.0;26.24853929460865
39;220.34894662377064;521.5593303402158;642.0834117835063;283.0406508124919;84.06155496483713;126.2222923715541;105.16693558458124;600.9262347126748;592.3884352144963;586.7275280477546;570.3892154248566;547.706858277415;565.9072508552254;530.3919530582473;522.4657572648393;479.7236651545882;462.82807536300857;459.6590300238938;442.2710038149111;441.8033369394449;441.0886394709047;432.6888848926512;417.4531833395369;409.1045677027876;405.9175428937684;401.5859835324828;388.8077433953756;367.9958799315806;346.3280818851197;240.4405232395588;228.03515398249635;228.2990423557125;226.30926648903164;90.72109201163975;90.72109201163975;38.190964941801234;40.48803511035428;26.24853929460865;0.0
