index;OID;Longitude;Latitude;parent_name;Lat;Lon;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
0;CID45;10.998115;48.884764;Solnhofer Portland-Zementwerke GmbH & Co KG;48.884764;10.998115;LINESTRING (10.99811500713271 48.88476400576251, 8.155554007572304 53.55637800441545, 8.355206178504126 53.59845495436934);['PIPEID0', 'PIPEID1'];590.5786351714637;CCS_CALCINED_CLAY_CEMENT;1;1;LL;1.0;1002319.9999632;34940104.12757221;2389610.085753243;24513002.65847457;30.309322887094122;383387.39998592396;237519.71040199627;856991.6185285358;621727.9475781922;0.7254772790493634;22.516121352285268;52.825444239379394;31.817686311280593;223268.52777787647;85.16264947444994;84.64313055065999;136.45759844140306;0.7254772790493634;1.0;1.0;0.5
