From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;2;6INCH_CO2_ONSHORE;MODE_1;1;1;LL;19.469293666199995
2;17;9INCH_CO2_OFFSHORE;MODE_1;1;1;LL;34.29872631836236
