process_tech;grid;Minor Time;Major Time;Scenario;rate
SMALL_CO2_COMPRESSOR;2;1;1;LL;34.29872631836236
NET;2;1;1;LL;12.056449310701112
INCUMBENT_CEMENT;1;1;1;LL;50.90011416
CCS_CALCINED_CLAY_CEMENT;1;1;1;LL;50.90011416
