Resource;grid;strg_tech;Minor time;Major Time;Scenario;inventory
CLIQ_CO2_OFFSHORE;39;INJ_WELL;1;1;LL;11004312.0
CLIQ_CO2_OFFSHORE;40;INJ_WELL;1;1;LL;5000208.000000001
CLIQ_CO2_OFFSHORE;86;INJ_WELL;1;1;LL;776085.906345556
