index;OID;Longitude;Latitude;parent_name;Lat;Lon;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
0;CID37;8.073849;51.759234;Phoenix Zementwerke Krogbeumker GmbH & Co KG;51.759234;8.073849;LINESTRING (8.073849007761982 51.75923400510686, 8.155554007572304 53.55637800441545, 8.355206178504126 53.59845495436934);['PIPEID0', 'PIPEID1'];220.34480626213693;CCS_CALCINED_CLAY_CEMENT;1;1;LL;1.0;1002319.9999632;34940104.12757221;2389610.085753243;24448000.6016783;30.244471286009986;383387.39998592396;240255.15058637544;856991.6185285358;621727.9475781922;0.7254772790493634;13.379832865329554;43.624304151339544;32.184120648719535;225839.8415511929;70.32901240114526;75.80842480005907;122.21470924507415;0.7254772790493634;1.0;1.0;0.5
