Resource;grid;Minor time;Major Time;Scenario;rate
EMITTED_CO2;1;1;1;LL;11.45758995834008
EMITTED_CO2;2;1;1;LL;10.924726256799987
EMITTED_CO2;3;1;1;LL;10.628036539121233
EMITTED_CO2;4;1;1;LL;10.849501922666162
EMITTED_CO2;5;1;1;LL;30.22669959728916
