From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;9;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;107.68510273769996
2;5;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;36.6780821922
3;1;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;33.40325342339999
4;1;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;45.899999999999984
5;9;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;57.11301369742499
6;19;6INCH_CO2_OFFSHORE;MODE_1;1;1;LL;23.2
9;42;16INCH_CO2_OFFSHORE;MODE_1;1;1;LL;277.9845914907655
