process_tech;grid;Minor Time;Major Time;Scenario;rate
NET;7;1;1;LL;49.72271130541863
LARGE_CO2_COMPRESSOR;7;1;1;LL;150.3849194774149
INCUMBENT_CEMENT;1;1;1;LL;49.21746575
INCUMBENT_CEMENT;2;1;1;LL;134.8356164
CCS_CEMENT;1;1;1;LL;49.21746575000001
CCS_CALCINED_CLAY_CEMENT;2;1;1;LL;134.8356164
