OID;Grid_id;RESOURCE;TRANSPORT_COEFF;TRANSPORT_EMISS
CID90;1;OLIVINE;0.0048050392904867;0.0223606982219535
CID91;2;OLIVINE;0.0063471844148977;0.0496955138848556
CID92;3;OLIVINE;0.0060759920732476;0.0277843261885636
CID90;1;BIOMASS;0.0156247385943585;0.1688174138723843
CID91;2;BIOMASS;0.0152210722987031;0.1734774458308246
CID92;3;BIOMASS;0.0168800575534391;0.1740588589374204
CID90;1;CLAY;0.0029930109719026;0.0183115850419535
CID91;2;CLAY;0.0045351560963137;0.0456464007048556
CID92;3;CLAY;0.0042639637546635;0.0237352130085636
