Resource;grid;Minor time;Major Time;Scenario;rate
CLAY;1;1;1;LL;27.662007129041196
CLAY;2;1;1;LL;41.83928330257057
CLAY;3;1;1;LL;25.870941919648494
CLAY;4;1;1;LL;45.97067373098997
CLAY;5;1;1;LL;17.512637606824836
