From grid;To grid;Distribution type;Major time;Scenario;No. of units
1;2;9INCH_CO2_ONSHORE;1;LL;1.0
2;9;12INCH_CO2_ONSHORE;1;LL;1.0
3;9;12INCH_CO2_ONSHORE;1;LL;1.0
4;5;9INCH_CO2_ONSHORE;1;LL;1.0
5;3;12INCH_CO2_ONSHORE;1;LL;1.0
6;19;9INCH_CO2_OFFSHORE;1;LL;1.0
9;42;16INCH_CO2_OFFSHORE;1;LL;1.0
