From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;2;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;30.346746574056525
2;9;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;76.24674657405652
3;9;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;98.02654110629344
4;5;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;50.43236302574999
5;3;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;69.64469179198693
6;19;9INCH_CO2_OFFSHORE;MODE_1;1;1;LL;29.87737461886242
9;42;16INCH_CO2_OFFSHORE;MODE_1;1;1;LL;285.40000000000003
