Resource;grid;strg_tech;Minor time;Major Time;Scenario;inventory
CLIQ_CO2_OFFSHORE;43;INJ_WELL;1;1;LL;10000416.000000002
CLIQ_CO2_OFFSHORE;49;INJ_WELL;1;1;LL;20003975.22220956
CLIQ_CO2_OFFSHORE;68;INJ_WELL;1;1;LL;11004312.0
CLIQ_CO2_OFFSHORE;71;INJ_WELL;1;1;LL;7000000.000000006
