Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158
1;0.0;145.28068972574047;271.0616118776444;207.20973899949945;223.639068687462;156.59299343315422;86.12603123892477;303.97226974683497;273.4725118860769;274.5471296676993;184.4814844769188;124.252248805323;266.6504297515366;130.48939915101852;350.6787150818922;190.5312269235765;144.67108888455968;156.49663083686704;383.78140143671214;295.7924381163122;121.65941012086536;179.97608910949828;300.17704920207893;178.55615628761953;434.1400078476984;105.2721688252244;354.80352809941604;314.43860659407693;170.94751068611276;289.61462605304257;156.56663362030213;300.2239012130775;455.3785527858393;498.9562524533138;478.0161394565699;457.47579150968255;450.5430448544419;451.7032124494072;436.964718791193;434.62052392339217;423.0051633769467;398.1302661675592;381.6516950481811;352.32185548299293;348.6569552781536;329.70686000664074;297.0416848272728;307.1004344392406;327.1474854095719;365.34306897205295;383.6673236169453;418.57798729152944;484.1101478238591;489.742196533375;540.2602665333548;519.6063127303438;607.3959353590183;504.02792012687456;571.2191029582714;554.8423279676698;501.7780816031359;258.28749115154534;266.6512264505477;265.485169202189;217.0795409676274;215.76752406935944;211.36948223687523;198.1884217979328;193.56059893366324;204.21781197367605;202.7890414353641;204.11570426396028;250.6564903754889;260.73317853020995;290.35760368614604;299.8564305253116;131.40970174357045;137.7754532085426;145.2086326041728;157.49452124969932;161.74867067967443;178.3014733874545;182.7501831720255;193.52162410437137;196.63952361737407;121.81110582034243;108.0263188127954;116.82519202917112;129.75502406294385;148.5278645918403;185.3268687617852;223.08053313303265;235.36675476441144;256.90394101617846;129.03082688903842;148.01312521085018;93.09232951948653;117.62432976007936;129.53962999448143;290.07987200599587;306.57643926521627;344.0568996110516;331.87360105349063;315.86231901449213;314.00687407018984;311.56697089042825;313.18268945035925;265.0604441602194;237.22491197548567;213.3001491379393;211.1873217812501;225.39477362521305;232.70321491227364;251.70543533026324;257.3813637087292;384.2178442347294;315.92292558776126;301.9256093018883;278.1232348116232;262.5133391774606;223.3271687247456;223.9540294682225;226.20695000687329;218.2047005553691;205.38337983453428;190.42019081590504;191.47555751784185;192.4797323864509;224.99731895547063;353.76340842470063;302.8154813239261;268.468246526458;238.5606812708634;233.38040264316533;224.11852205132928;234.56496653930915;157.19589082161278;133.64875007960327;128.75846159692844;131.47497196251308;106.4157335011488;245.42341971638288;275.0172912565852;283.1480778627831;309.5595218097047;304.4799054031286;301.15305645379846;285.4454070391152;275.44967319355527;237.68678608859133;306.9165906508714;286.6306186444484;274.3162504503084;255.3677902414673;253.47725102127987;251.2609235803592;227.7925642574909;220.26945298997805
2;145.28068972574047;0.0;234.55985251060028;76.88884528449218;183.57469988440909;12.25040519426842;231.1246169904674;299.79640630840487;392.8304835777348;381.1867628694626;43.07517791062397;130.27209206958725;260.81258563541263;19.40404821163605;385.9950048975937;224.2116283197685;0.7281287950375154;12.35149703830917;391.3240459689075;269.2892083935973;129.30019086465268;35.85800543835568;366.6731454449759;34.388603952313474;522.2180932936088;233.7525687749332;389.95623919625086;363.8157111181476;213.0860051457378;365.9754750319414;12.117857443306626;222.944952689524;310.1323097549749;413.49206839294766;400.9424290252632;383.7595428991484;371.85112785073335;361.64092819934416;348.1816997988585;335.4504674249645;327.92731855211326;308.4012096354716;295.81648510417665;274.9590812235291;257.78106220401634;244.21171675516345;226.72753092722897;242.9768679579417;274.0139946939709;304.683203621217;321.37568698690364;363.7607847954079;343.6794930372088;345.67898305128534;419.2153483828919;383.1092282813605;494.4912524944536;365.7096536251052;436.0302787118555;417.39691017730297;366.738923886261;135.50145039445326;131.65574629545523;124.72780553640064;74.87693538355771;72.62972748563794;66.11163668698346;54.73756122976023;52.6069720702044;64.29638945392409;72.99975486398831;104.80276343760214;161.47156620859687;178.17673203090015;202.92910695125363;220.7826207448065;19.49056581931747;8.179705509292342;2.794133481117412;12.394861169924202;16.57657071503115;37.07628182682732;40.01569545774032;48.84950757715913;53.0628122081354;186.19814026737828;162.72855538714606;144.475489619286;143.85762869374076;145.64297546791457;162.02862282537217;168.99365338897954;169.28534347052852;174.3168836817886;123.54332435868832;145.73257919814017;147.14925028168906;136.17433024600578;143.70939364334083;202.6439983272088;196.8781286981128;386.1783310752205;370.1842560723791;332.44201971397285;326.5981287968343;306.4111400795195;302.9823557155944;255.179229684112;219.1172068764291;186.2266426844492;178.41795838575592;144.56616715923536;140.53831874856073;144.92593812105983;136.33800322026624;465.5203487686165;407.2324969535322;406.1334136936063;388.4741879778129;376.531703547607;332.41958687371255;326.59676983305184;320.69688138667715;306.6498428770498;283.7977776549564;238.8496307471889;231.7456941203116;226.07759029229112;209.86172398391008;293.8868641637247;250.86510415419303;230.17622290412308;217.7914906939416;378.2095328848592;369.2445971511836;375.7802569673824;298.58587642762507;275.5803836365932;252.4518907881088;236.1649211538349;164.0552468252393;360.2495899884195;395.9452928847613;402.25693053464926;434.3900018760245;435.08522545699606;437.2354378966198;422.9742533561341;416.9825870343629;378.8035308300554;266.3492643169897;259.01867202415104;255.46474103332508;234.07186035144875;225.98995106061503;222.1718208395885;204.35551586079265;169.60821664604822
3;271.0616118776444;234.55985251060028;0.0;295.33119230418544;52.07406901470653;230.4030433402411;329.1517988568297;80.1943529500163;538.4304978915304;304.6701134462273;258.8166654927301;345.7005674863921;56.20933416243992;246.3511347435526;191.9814961490312;120.49086711888692;234.1398222896035;229.907158193397;168.0768705904152;502.9865278475233;343.7833962364482;248.3051053537729;223.0049360947223;247.61209588275327;380.6880596602054;372.9788455943462;194.92910326562912;194.7171489231211;135.43721923769652;238.7813908590684;230.7007058347532;453.5270830849649;391.17813116189706;632.693747487589;625.2447679033052;610.0890926616283;596.247645333331;579.8745517295283;567.845266776191;548.2209894341815;544.3139391104073;529.3774280909245;519.5964211165253;503.3920940623557;480.9082429107162;470.7747743068277;458.9354487225857;475.9495675385132;507.9718345880851;537.0104675734326;553.0082643320869;596.2940711883701;477.5450018146272;453.4916716791701;599.7118114806925;528.8771365747615;683.4737286991108;506.4228750619144;581.3042390335328;556.1466095646301;519.2044375535511;170.98613381697075;205.6161765058833;227.33747344301108;223.0535407123087;227.0857626883832;244.1556405976433;258.1567321562071;264.42827732219087;272.8170630617792;293.18448818084056;336.511633667854;391.7033648200149;409.38069192064734;431.073336603844;450.9176108829876;247.44744792686376;237.55487789260167;237.3463667878424;237.5386899236124;237.7608960615523;256.3618766226025;254.3003121568102;249.87716990481664;256.9606663093178;379.7122854759065;358.9619659394221;352.2608851096049;358.09537797627104;367.2871056867297;391.7249479835445;403.4867441435117;403.5621389734436;405.71646766163127;342.6864836505939;367.1573647250029;340.8173428361385;346.86836237403713;357.8914107236821;430.8030304967931;412.3057121506171;200.9161777262946;183.7138383615974;128.12790122859303;119.03306266848196;84.17766996717889;76.71951149338594;48.1605517003442;40.26683596650859;57.87135705529757;61.48854476356974;101.02104639893216;115.38218480827597;136.74798764039878;166.85830573071198;321.6187864696607;293.665179173357;317.5373437778867;317.5028699667891;317.0191086561229;278.13272262111093;262.15686308279027;243.7720007234603;225.90421806753736;199.14927899262256;142.0427942173349;129.66032466657788;120.0500174131336;51.02990437703355;87.84184929295635;38.553404918590495;4.83751127924761;36.97036772071837;424.50472700017394;436.86073438336433;471.3082177464685;402.587643657551;380.9634680156675;397.22968389421857;402.4079705845885;358.76453655553746;513.3564609863341;538.9437215586039;547.9690891637595;569.2475676797678;558.0034442219508;545.872533504445;528.070586234263;507.1730205931239;474.44915632100793;500.9014033843334;492.7037245359981;487.83610936779394;466.3686298396857;459.0788574991116;455.4009494645989;436.1575098420178;403.9511464254952
4;207.20973899949945;76.88884528449218;295.33119230418544;0.0;247.2788512454903;73.1950383531493;289.28755837164624;366.60921395936185;422.1057374866382;457.1334359079162;37.747325185254965;141.96309236238554;328.73650473744675;81.76464247842159;458.7688226880621;299.66034716201887;77.60252088345956;73.65431791223055;458.5103817336886;227.53433114905533;142.4330587017936;48.37320135174089;443.012761822401;49.38901256468575;599.0848531313306;277.8864948505335;462.6520828684965;438.7220880828133;289.3673976688757;442.7506631218353;72.96415666706545;159.27468071903434;262.6965749622591;340.7927886912535;330.8100445303749;315.0179149237017;301.7122216761716;288.36547023371264;275.4360181345345;260.3545328169796;253.83095470791227;236.0886204219024;225.0501545044585;208.10435660864616;186.43173071155536;175.4664114982683;166.2255070031646;184.18144678009816;218.21456462934384;243.5377961196158;258.77648851488834;302.67533512973506;277.28397527590585;286.7890120996947;342.8149701419325;312.60233146449366;417.60633729304;296.81818788149496;364.6292312757726;347.70595850088466;295.1353038077074;156.69685307092993;135.36355586940033;116.42321288147376;81.36176924967957;76.68039655439965;57.17537814066101;37.66055366559733;30.935775682747344;23.643006656238143;4.422983924226446;50.50137572967626;98.27683571171936;116.47924779297404;135.92654571234377;156.40773314752275;80.49099556287011;80.394890402351;75.0281829197979;67.02155495915368;64.56055313814285;41.98947683118959;42.23670163794681;45.58452515976741;38.65666300734091;207.08227725247536;185.7859612164474;161.13505302718727;153.52713881995183;144.7917505469248;142.3725777276727;127.27167309069758;119.57730498717484;113.16607317187322;132.18140873832388;145.20166026783824;175.6096093233999;151.83408094213937;153.48144420012838;135.66108266899647;121.47166968292385;459.9505076104123;443.6158134289564;402.87292642450535;396.3752464200592;372.7511438047703;368.1378196052597;322.3936949568563;286.2249926011517;253.3778080323512;244.72595114745528;196.8439878491692;187.0534704704864;180.01695034877753;159.39440076999617;542.2777355425983;484.082332916649;482.37871732652127;464.0584598840449;451.58515067771737;407.8573575225848;402.6421447369355;397.2544910054317;383.4006340561109;360.6819632901358;315.12818977940924;307.58602595083084;301.4770714934476;278.2515794386614;341.52977891193945;304.75796534663715;290.65027500190826;284.30671696256246;439.133428073214;425.7364965219328;424.3448198171312;349.2365112019791;327.5826686915304;292.2491898154418;267.4403631698718;188.0553984915611;387.8665575561753;426.2066204419583;431.0136975190514;466.3102218403237;471.6531875019339;478.80833372368346;466.3255063789313;465.2485949390224;427.1812600895391;217.5182255792591;217.7636962709211;219.3450026338481;199.4646865322648;189.1178611361368;184.9862302559171;173.61451195737834;129.9813458901302
5;223.639068687462;183.57469988440909;52.07406901470653;247.2788512454903;0.0;180.09914727216474;287.59790033933007;119.8624803744488;494.3409257920065;298.78641457941904;210.13764149550505;293.7307583660467;83.92994428448677;194.72626861043324;221.94774684771164;104.40285136830032;183.12503072240165;179.5997909793767;211.56451332668053;451.31749344309424;291.83261467818915;199.5121732346212;234.3550052525712;198.71619039257345;396.2485707207586;327.327302887412;225.42381589448;214.3502659632866;112.56513480213307;245.2015816839937;180.3932760328928;404.239075216996;370.2902044809232;586.7845602289892;578.0121525267402;562.2793384036416;548.9339092060344;534.0512315368052;521.6426637687543;503.5293211699106;498.79210799247454;482.7364701422773;472.25006344728695;454.8074731127352;433.5879000627111;422.5961486092923;409.1459961270424;425.89500919977047;457.46954680966377;487.2518034096517;503.51438424171687;546.4923279535793;448.0987421825649;428.8257925823543;562.2451858322731;497.8398460308919;644.68849089191;476.0846844416273;551.0144655348332;526.9095586876292;486.6761265580124;139.22867256045967;172.28365369430702;191.57640034895547;179.28361303828785;182.9489239234466;198.70422860710124;210.7308114338292;216.35969047400664;225.4175343025444;244.854582993392;286.6176893927477;342.36288280375027;359.82370968000777;382.3800042500439;401.7522274316156;195.84863879861248;186.2148504631948;186.3472340694805;187.2410317947336;187.74467564158;207.248428121997;205.59563586957765;202.2709810044835;209.426229029898;328.9917132737517;307.8991714803788;300.5668426932079;306.1886852371404;315.2301457202877;339.72841272322285;352.2282709444843;352.8329008389895;356.0954065337399;290.64057826407424;315.10303278161985;289.746816511482;295.0416714076343;305.98588819703133;382.1051731758;366.2189881893946;227.4296535890012;210.1226389666174;160.7467929144735;153.0101429817708;125.70840629073666;120.85927261804162;76.69852282985887;42.16427204614037;18.92258209300352;13.945493968613857;62.506633395808194;79.80572337107782;106.58234187947043;135.28475252352146;336.61958897750765;298.1690745269357;315.5778888215867;310.6455558160095;307.0778417361332;264.8678555553662;250.6862115501013;234.64838796346376;216.59768825891385;188.66940684511715;127.92288179615797;115.0927700404236;104.86168336108484;39.5294275560406;130.14499869684957;79.22879743101163;48.19825229659008;39.11798857082012;394.63214862245366;403.3880843055367;433.8103162743423;362.3522610022449;339.98145399847704;351.39848641396486;354.2877900380716;307.79286844762515;468.0261635682701;495.2178947528157;503.9531660711068;526.9734870412891;517.4035903508313;507.3678416862739;489.9057482974097;471.1558425970661;436.9877348251253;449.7139071841217;441.0365662958848;435.9589085280404;414.4947706253874;407.3125208650926;403.6604315751494;384.25516790499137;352.5750514571756
6;156.59299343315422;12.25040519426842;230.4030433402411;73.1950383531493;180.09914727216474;0.0;242.57902726155152;297.6682988298143;405.0413213174989;387.7817728590644;36.679033501341344;141.03509589438923;259.0266465946808;31.42050650490158;386.4812623557358;226.4716997500045;12.666312194929096;0.5006517107865982;389.4332849081861;275.2477466179753;140.16652132229717;27.584036255959468;369.9149543986483;26.164344876172425;526.6309600830629;245.94605484856703;390.4025009610574;365.6413649424383;216.28523220229167;370.0513810841989;0.3008585849388265;224.582106815414;298.8063547171918;412.6526178504184;401.1036859638468;384.3727879456774;371.98306324719846;360.5078721119005;347.27861793482333;333.317116512308;326.3672866308802;307.6436429286835;295.631467742958;275.9575662301192;257.3192357239275;244.57678723097484;229.10400176332703;245.7959536871193;277.5707179888283;307.1995992134221;323.5892888057003;366.41785155878085;334.55412371248553;335.390578560749;413.6439106234212;374.8523878196186;489.9356587456657;357.07404370146594;427.96585020029767;408.8856913064442;358.8179198321373;124.29288297092349;119.53311650153266;112.4894305938048;62.64964265740899;60.47140960027483;54.9128078898784;46.17801405679296;45.84002895890838;57.50911085536271;69.69302255862247;106.60399862687083;162.7841694336571;179.9729200836614;203.62870484180343;222.23940128656525;31.35480949938858;20.429747272133728;13.68791215136334;7.1431839520040485;8.635176322469492;31.412172615904367;32.83572519626641;39.28610962686161;44.46008204892167;197.9249427073714;174.4751663883815;155.74039369495094;154.6032637403597;155.48915955060136;170.08760828954908;174.2147485704427;173.24383791496487;176.19507997036155;133.9622272854626;155.61014659772542;159.0803762014669;147.30035186829036;154.46173738604955;203.34738264430587;194.45949454138147;387.2369120890229;371.0329767124773;331.7650418349709;325.6364291664958;304.1285206037088;300.29897562227154;253.1184504757072;216.9352112562635;183.9610596168628;175.80998688302856;137.8014968296845;132.57408578591952;135.2369990973262;125.2876276158279;469.5194650231567;412.3572715180028;412.4037628717318;395.3715961475845;383.8120299552586;339.4780480538004;333.1431060028276;326.60539883442965;312.1763769945287;288.74077405398464;242.0347686029748;234.3985464170028;228.2922169577852;208.1486498492278;286.96026962414186;245.06320659908505;225.92268452916508;215.39008546331544;389.1620612012652;380.675222656454;387.735727712648;310.4912306899787;287.43315707355737;264.69516821225807;248.34629906065635;175.85337028328152;372.4233843535738;408.1694559615311;414.4622148045655;446.6333896764799;447.3278463122239;449.40623598117054;435.1040659436951;428.9315198732954;390.7660837140838;271.1542266703699;265.0057211101252;262.17887113658355;240.87840235474908;232.43149827124608;228.54378034768325;211.47259176839896;175.14774242795235
7;86.12603123892477;231.1246169904674;329.1517988568297;289.28755837164624;287.59790033933007;242.57902726155152;0.0;344.8133115375989;210.9386265042306;240.4514400053353;269.298789890822;180.46009035309112;311.8228711282634;215.6458804691464;365.58292106946953;226.38106267518737;230.5303953159584;242.49479546651608;412.7757258680408;333.8773809796912;178.1577073012361;265.373900262884;298.1665717351668;263.9752172526566;406.5336114576232;63.27321677200516;369.50826068217776;323.2012156573699;206.2348119834783;281.0616650785635;242.5450263519049;360.6993194661226;541.2479797737602;555.3487704751401;530.9060614836416;509.3608455379764;505.0172164004611;511.4529435323316;496.5355179782016;498.9413393499467;485.8091577391874;459.3290457570671;441.7318881895599;409.97256295007946;412.1798757878445;391.87388348032937;354.89399015888984;361.6567684900379;375.4446508077168;414.83608794866666;433.0023283019098;462.7206857577473;566.5229531811185;574.2432381606993;612.8872584150253;599.8680415520292;675.3701213488094;585.2782456267713;650.5794088885098;635.441124889626;581.4107884657562;341.7753576458415;351.9679497346321;351.46297270289455;303.19606891924667;301.8932380458437;297.23523294331164;283.2893008020293;278.1555011103411;288.4317639821639;284.9075461605102;279.0576685188972;318.8972480087499;325.91742878220265;355.3858997767899;361.07272631085726;216.48262484998705;223.48659018262384;230.93647211641908;243.24532920201617;247.50629769794807;263.1851760924875;267.8384666410621;278.99524675419065;281.78432855302594;144.46062387985864;144.70986410412254;165.46702694163352;179.99660554429445;200.4484258829905;237.16672488378785;281.36636836946826;296.7786937763775;322.38629495603794;188.4615537781219;199.81402386165303;138.9691594714033;170.61946054870884;179.8304024544764;355.12722468444224;379.0091641697264;355.1289242913718;346.35658933451765;344.6859309343358;345.2071656993461;352.2648032937997;356.2322205040641;312.2997590314011;291.1766646111548;273.7746205101884;274.0212907169275;301.3072753303518;310.8645676712999;332.2576570033336;340.57688202595193;364.4728539281053;292.5256863747917;267.8648200920611;239.9032415153685;221.8016468409856;192.6066349269496;199.98852690292543;209.94447673003813;208.8460934445644;207.0740391401059;217.27789238661984;223.22981064116524;227.9792429577357;279.1967011851825;415.853056649349;364.5651914913655;327.47863512531416;293.4731105659231;150.02038086417528;138.12130874533327;151.10672207763028;75.49135465169213;52.50013160792397;83.73824153353222;111.33756105974074;141.97160805053014;189.52377751835365;210.85714079025945;220.2825481771048;240.09636141024467;229.8263612752601;221.5263060555612;204.75474601838087;191.3121546681033;154.28501231305785;350.85648441856404;326.1466830778818;310.7521987281941;295.234684370434;296.5584420298585;295.36580586645414;272.39546164675176;277.5848783898025
8;303.97226974683497;299.79640630840487;80.1943529500163;366.60921395936185;119.8624803744488;297.6682988298143;344.8133115375989;0.0;555.4009485397369;260.5966947197448;329.2048640375986;397.5428105291607;39.61439087745926;308.63892068415777;113.74813760623591;118.43533048077823;299.27845717678184;297.1678575700461;91.9057258739306;562.9893114229749;395.3631250587098;318.5414996687513;161.32783198734782;317.67614870484897;309.892985952504;397.4033112629612;116.34963005916286;125.3319955018828;138.63827855670095;182.1793497269637;297.9545628219799;522.2474892600259;470.02838528502696;706.5784160203914;697.4174684667296;681.3861682089613;668.3155028619514;653.8650939291053;641.3964847960319;623.3797983715066;618.6400411059317;602.3967330657098;591.6593162917063;573.442316609346;553.0340350288903;541.5803022781606;526.4804096257259;542.7619724507801;573.3694358535002;604.475347990422;621.0937635007929;663.5526125171251;557.7103619841155;533.1016956504587;679.0251224302407;609.0711937468742;762.3715701119768;586.6127317148464;661.4871045646961;636.2839135857528;599.3466918780223;250.8660033151806;285.3909065169185;306.6945270221769;298.8028347261095;302.56985156358826;318.5497139655086;330.37825989025606;335.75181203209314;345.04989341887654;364.0387560306924;404.1729979923377;460.4476955871951;477.60172774711214;501.0242399768284;519.9038687613024;309.8703507284246;301.38899040091883;302.50418285712897;304.76108487817834;305.66092625546383;326.0035190350323;324.6618399952848;321.8772665096054;329.0425485707958;421.7021297073391;403.1619019059789;400.9093089501698;408.8642378528297;420.8040991515075;449.01854490351104;466.3417923266918;468.538483011701;473.7993981214704;396.1434773887493;420.57796340242686;385.4059518557319;396.87446969872224;408.6481709167639;500.7459808635312;486.0327914091272;124.79723396805691;108.2748599389002;50.246284005209965;40.59202895928047;7.599261106934581;14.178215220057632;44.6206894025776;80.73673358947798;113.7074755239216;122.00600151328771;178.44675679442105;194.01128043975567;216.64882954021027;246.74468530736053;252.2974011243983;236.5704440461785;267.61221849868605;274.1779539128095;278.0697661251164;246.2435463590338;228.686025438604;208.26885023563003;192.3290777833599;170.48320540632102;130.14460005503977;122.16113309049877;116.83611359949664;90.1618239253621;124.90081776893076;100.21062950114684;84.85162840440596;82.36721969726898;413.4267048198301;432.1871760823077;473.9578112928812;412.8599028462591;393.5461985012735;421.54475759996257;433.5852762910551;402.4579400896033;534.0885852944647;554.9463725727013;564.6111258125765;581.1356158776414;566.0223976744711;549.3373516627557;531.0817772399756;506.02551681974256;476.9555998415141;563.675331934555;552.7654458623409;546.0805383802993;524.7646765779965;518.5296017542821;515.0839521690209;494.4195054641997;466.2242911022299
9;273.4725118860769;392.8304835777348;538.4304978915304;422.1057374866382;494.3409257920065;405.0413213174989;210.9386265042306;555.4009485397369;0.0;403.84578081595873;418.4708521315193;280.3762215668285;522.7589610352923;373.7142688942623;566.4116757663039;437.0507829016108;392.4805537919634;405.1715343618461;619.7859663311323;335.6975036643741;279.7618228070531;419.1702686086312;489.8941946697884;418.0943850983768;561.4627770312795;168.20062697981328;570.1108310648199;521.5504910513027;416.99819384762094;468.4042272638534;404.88505889029216;413.7611854279411;684.3124198875785;570.8351067429359;538.5591244688151;516.484606131489;520.0245899217994;541.3097373121785;527.4476573981159;544.1916177781225;527.7170301844887;499.4459854252338;480.8083247321328;446.709148468236;465.49086503914447;444.3000371774429;401.9660680521816;398.5977876948865;393.1813032955676;428.432981196804;443.2249814738262;454.5294547937948;678.6302638378482;700.5083469703791;677.7880039248054;698.5467428103879;719.50789346451;689.8689850704363;742.352747551407;734.2075633088604;677.9086115011401;523.3472474182938;524.3313164547973;516.8340978726758;467.1106416192061;464.3144321591592;453.0295033751066;432.91966677006417;424.926368536735;431.7829050485266;418.4927372081077;388.8936376016904;401.574894608938;398.6938522551192;422.14402174177513;416.1068801049972;373.9232887135603;384.6875072078892;391.4331003490987;402.6221060999214;406.507451219519;413.486216876192;419.0068346416189;432.0755757575974;431.89634815863417;215.0812950188817;236.5068008910736;261.0054081160726;269.6657150739899;282.5385514325835;303.01274242045673;347.07598625533547;366.1391520797922;396.6983003262709;290.33608546972914;281.9842832208081;248.53747840868843;270.29405560986737;269.67864813416963;421.9855815542976;464.5857962630984;553.8584723312063;547.4730186544413;552.4868342570667;553.7606719694992;562.8070550809358;567.0100983534824;523.2134151983348;501.2712432708784;481.9176061974168;481.19717931728894;498.5910381567223;504.9961614134266;521.8783150095917;523.174849794205;533.49978337286;463.20202126386255;427.2527024230725;397.46905185501737;378.8914535504378;368.2818812875637;381.5846285574334;397.3485185504802;401.911029500128;407.4093278098253;426.7068341132155;433.4387800688826;438.6039156362618;489.1760766517743;624.0267013934881;572.7059260794146;536.4636462843005;503.381768604773;211.0744787551692;173.58120654552272;117.98439707842572;145.30117358173476;162.28375462773528;145.09374062829502;156.88582320079743;234.3679490021454;34.75190570859659;6.743820454467806;9.677862711063783;45.925177290343;64.45103155859468;92.92615821119948;96.00393769294548;126.16201773283888;117.01501122472357;362.8734383424483;333.6041183268356;315.3265042098251;312.94876317463456;321.43604912552115;323.0457347366179;308.95174010913667;342.0502920434909
10;274.5471296676993;381.1867628694626;304.6701134462273;457.1334359079162;298.78641457941904;387.7817728590644;240.4514400053353;260.5966947197448;403.84578081595873;0.0;423.9796094111568;398.486393363458;253.85402878080765;375.8122784299373;201.40845887416853;194.63942252368352;380.4589361854031;387.42083335588353;274.2653509617925;566.7289201414746;395.9036727536641;415.3653320626342;113.86779621718216;413.9453066541119;166.19896147786906;302.55553920748724;203.72666404093144;156.96698587492926;190.85175481693207;87.62301601074265;387.9317863905411;573.6611417861247;657.4152828112665;772.7223706197204;752.4531669462801;731.9982890538897;724.8191905708526;724.4886248035718;709.8971974429086;704.981882320032;694.439941660397;670.5872352313863;654.687073169734;626.251412274119;620.344881760791;602.2551253144126;571.1624811811301;581.6010559850014;601.3643464584617;639.7784172618208;658.1118594356312;692.219836662173;716.8903320728648;708.4518694652204;799.915886588852;760.6101359522356;872.8396064802305;741.5599673012574;814.1335958390765;793.6031847288534;745.5068283461461;424.1952343862538;450.9061004436062;462.94996724598366;428.5639022477254;429.916219150714;436.083639798249;433.7503858615805;433.3986511154618;445.1269389524519;452.9653943004038;469.18610945338185;520.7963828231208;532.609004342718;561.8890317323544;573.0451399086272;377.1409861652579;376.85540508168026;382.7032649924713;392.4983143477294;395.92585263642167;418.15803765145466;420.466993228752;426.1945698881946;432.0311679676861;380.198941453672;374.54603476545833;389.0690921358426;402.8213520050945;422.3238532360449;459.4698758037991;497.4569573660804;509.0572189214466;528.6785869215299;403.5678687710784;421.7771960937288;363.31063669050445;391.1425285514465;402.6150389344008;561.6042391056649;571.2006011517319;184.0580732537948;186.98078108472887;225.46687940642084;232.5911033839402;264.9672694964835;274.6721927341882;260.3366218995364;269.11335157490555;279.99782375863384;287.54488044298955;351.83373003436964;368.8040631194255;397.22282811771896;420.9617095597457;129.82852482566372;59.895481752725686;27.69420996213511;13.67957474598481;26.312344912443056;51.22826080613069;54.64580812634864;65.0387292912044;82.681346858312;110.56602998375718;171.2102502434781;183.8774189245767;194.03874755548705;263.6506928419733;380.6903107775601;341.1937202707022;306.6503126331115;273.2992847568874;204.08158380704143;237.0338589592625;292.1673708968537;267.4496943479557;261.1649513021981;319.32478882332657;351.28452735949884;372.2242862078696;397.2390547017882;400.5084174868327;410.8735470358205;411.40560204125296;386.9674064330108;359.60096857726745;342.2080069217321;309.0150181713792;294.2586516345112;580.086025537455;558.1094907294282;544.3086318599261;526.7249927881733;526.0221779535858;524.1190899102411;500.6020623352142;494.7466807777358
