process_tech;grid;Minor Time;Major Time;Scenario;rate
SMALL_CO2_COMPRESSOR;2;1;1;LL;26.446967033651188
NET;2;1;1;LL;21.50159921435056
INCUMBENT_CEMENT;1;1;1;LL;40.80422374
CALCINED_CLAY_CEMENT;1;1;1;LL;40.80422374
