From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;2;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;28.801682362349997
2;17;9INCH_CO2_OFFSHORE;MODE_1;1;1;LL;50.70946313693759
