From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;3;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;31.22003424802499
2;4;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;100.42808218582498
3;2;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;59.601883562324986
4;17;16INCH_CO2_OFFSHORE;MODE_1;1;1;LL;177.77820729168832
