From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;4;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;57.20034244837498
2;1;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;43.66438354574999
3;6;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;28.381849314299995
4;17;12INCH_CO2_OFFSHORE;MODE_1;1;1;LL;114.20000000000005
6;32;9INCH_CO2_OFFSHORE;MODE_1;1;1;LL;38.65204008331988
