OID;Grid_id;RESOURCE;TRANSPORT_COEFF;TRANSPORT_EMISS
CID10;1;OLIVINE;0.0223021035044247;0.08484093055
CID11;2;OLIVINE;0.0178170029115044;0.0170068383999999
CID10;1;BIOMASS;0.0311437554690265;0.220631623
CID11;2;BIOMASS;0.0364860850265486;0.2267447644
CID10;1;CLAY;0.0008648991150442;0.0019326819399999
CID11;2;CLAY;0.0050061726230088;0.0048637886
