Resource;grid;Minor time;Major Time;Scenario;rate
EMITTED_CO2;1;1;1;LL;29.133364230103723
EMITTED_CO2;2;1;1;LL;15.199294161728718
EMITTED_CO2;3;1;1;LL;11.378357303474598
EMITTED_CO2;4;1;1;LL;20.363418448708806
EMITTED_CO2;5;1;1;LL;26.47180870468452
