index;OID;Longitude;Latitude;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
7;CID62;-3.061635;53.152678;LINESTRING (-3.061634988237042 53.15267800676049, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID7', 'PIPEID16'];62.64996843220235;CCS_CEMENT;8;1;LL;1.0;670669.9999727999;24600927.868110437;1259551.785217988;16740152.367260063;30.48867499083395;513062.5499791919;194443.21605415913;573428.2153367437;378984.99928258464;0.6609109721955816;8.691091956923191;39.179766947757145;38.9277455129199;182776.62309090668;69.33439146015844;78.10751246067704;138.2227937228146;0.02865951138158851;0.04280268338910042;0.04280268338910042;0.02140134169455021
10;CID68;-1.875169;53.044003;LINESTRING (-1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID10', 'PIPEID16'];140.173649351203;CCS_CEMENT;11;1;LL;1.0;707519.9999328001;25952627.20011068;1328757.9271906177;17659940.957906652;30.48867499083395;541252.7999485921;205126.9092327844;604935.2601025436;399808.3508697592;0.6609109721955817;9.79685162075657;40.28552661159052;38.927745512919884;192819.29467881433;71.29119670341844;79.21327212451041;140.17959896607456;0.0588937211890914;0.08795716256635333;0.04515447917725291;0.06537992297772688
2;CID55;-1.851891;53.265267;LINESTRING (-1.851890988743173 53.26526700642933, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID2', 'PIPEID10', 'PIPEID16'];165.07028640663162;CCS_CEMENT;3;1;LL;1.0;737000.000076;27033986.672137402;1384122.8410977551;18395771.834796973;30.488674990833957;563805.00005814;213673.86382647933;630140.8960649807;416467.03223850136;0.6609109721955817;10.344770189560684;40.83344518039464;38.92774551291989;200853.4319968874;72.26081963630651;79.76119069331453;141.14922189896265;0.09038768974481254;0.1349930783853096;0.047035915818956275;0.11147512047583147
0;CID53;-1.751755;53.337916;LINESTRING (-1.751754988790997 53.33791600637368, -1.851890988743173 53.26526700642933, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID0', 'PIPEID2', 'PIPEID10', 'PIPEID16'];175.65053272953742;CCS_CEMENT;1;1;LL;1.0;1105500.0000264;40550980.00499283;2076184.2614821154;27593657.750008933;30.488674990833953;845707.500020196;320510.79571432166;945211.3440225723;624700.5483082507;0.6609109721955817;10.68340346933543;41.17207846016938;38.92774551291989;301280.1479714576;72.86008130145744;80.09982397308927;141.7484835641136;0.13762864257465085;0.20554695210815332;0.07055387372284372;0.17027001524673147
6;CID61;-2.383373;53.888913;LINESTRING (-2.383372988588973 53.8889130062651, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID6', 'PIPEID16'];148.7606277284209;CCS_CEMENT;7;1;LL;1.0;958100.0000112001;35144182.67056536;1799359.6932625645;23914503.38304954;30.488674990833957;732946.500008568;277776.0229490258;819183.1648095762;541407.1418605505;0.6609109721955817;11.2940761361662;41.782751127000154;38.927745512919884;261109.46157208015;73.94075689078704;80.71049663992004;142.82915915344316;0.17857080169334494;0.2666936426672058;0.061146690559052475;0.23612029738767956
5;CID59;-1.286254;52.377293;LINESTRING (-1.286253988876013 52.37729300671038, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID5', 'PIPEID10', 'PIPEID16'];225.18099864009423;CCS_CEMENT;6;1;LL;1.0;1326599.9999616002;48661176.00342079;2491421.113646925;33112389.2982615;30.488674990833957;1014848.9999706241;384612.95483686816;1134253.612767168;749640.6579302999;0.6609109721955817;12.346519739066952;42.835194729900905;38.927745512919884;361536.17754665035;75.80321147992639;81.76294024282079;144.69161374258252;0.23525994508615622;0.3513582911301457;0.08466464846293992;0.3090259668986758
14;CID73;-6.387712;53.684307;LINESTRING (-6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID14', 'PIPEID17'];171.40478658541127;CCS_BIOMASS_MINERAL_CEMENT;15;1;LL;1.0;2063599.999512;123534783.82927749;7396550.68627948;120106292.98029494;67.74388349761986;1105057.799738676;106589.25349780674;1764394.5083827563;1707107.605494876;0.9675316928182974;7.695283310136164;75.43916680775602;6.9352678451141445;100193.89828793675;91.19300042163528;82.37443465287016;99.57654852119654;0.3643544209675;0.4890632374527858;0.13770494632264008;0.42021076429146575
8;CID63;-0.547016;52.640356;LINESTRING (-0.5470159891996003 52.64035600642213, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID8', 'PIPEID10', 'PIPEID16'];241.32356791579295;CCS_CEMENT;9;1;LL;1.0;1591920.000024;58393411.20667555;2989705.3365079234;39734867.15966302;30.488674990833953;1217818.80001836;461535.5458245596;1361104.3353805202;899568.7895559607;0.6609109721955817;13.094305925995439;43.58298091682939;38.927745512919884;433843.41307507915;77.12652971921386;82.51072642974927;146.01493198186998;0.43238139304186823;0.5906608156127863;0.10159757816000048;0.539862026532786
4;CID58;-0.529654;53.675822;LINESTRING (-0.5296539893112743 53.67582200595663, -1.751754988790997 53.33791600637368, -1.851890988743173 53.26526700642933, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID4', 'PIPEID0', 'PIPEID2', 'PIPEID10', 'PIPEID16'];265.91793255678954;CCS_CEMENT;5;1;LL;1.0;515899.99996559997;18923790.667282913;968885.9886039114;12877040.282171354;30.488674990833953;394663.49997368397;149571.70465313818;441098.6271705878;291526.9225174496;0.6609109721955817;15.010124637728593;45.498799628562544;38.927745512919884;140597.40237394767;80.51685423806877;84.42654514148242;149.4052565007249;0.45442717102712965;0.623585956680465;0.03292514106767874;0.6071233861466256
12;CID71;-7.143371;53.432118;LINESTRING (-7.14337098652492 53.43211800764301, -6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID12', 'PIPEID14', 'PIPEID17'];228.99696941960002;CCS_BIOMASS_CEMENT;13;1;LL;1.0;515899.99996559997;18923790.667282913;968885.9886039114;33502118.09694121;70.46750386492802;394663.49997368397;12765.277294276431;441098.6271705878;430780.6271712758;0.9766084060032187;13.065988189831497;83.53349205475952;3.3223093035265574;11999.360656619656;100.03915178628169;86.85580135828607;104.01792720343525;0.4870035587753356;0.6573229918840316;0.033737035203566634;0.6404544742822483
