index;OID;Longitude;Latitude;parent_name;Lat;Lon;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
2;CID29;9.888384;52.353363;LafargeHolcim Ltd;52.353363;9.888384;LINESTRING (9.888384007122246 52.35336300458661, 8.155554007572304 53.55637800441545, 8.355206178504126 53.59845495436934);['PIPEID1', 'PIPEID3'];197.39676392550828;CCS_CALCINED_CLAY_CEMENT;3;1;LL;1.0;1002319.9999632;34940104.12757221;2389610.085753243;24963703.728719346;30.75898075111093;383387.39998592396;238004.33743806783;856991.6185285358;621727.9475781922;0.7254772790493634;12.547417877408847;43.30639862851977;31.882606022514626;223724.07719178373;69.81650035329183;75.1890046510344;121.21610976733464;0.17587327976767952;0.24357559576863896;0.24357559576863896;0.12178779788431948
3;CID30;8.055751;51.765425;LafargeHolcim Ltd;51.765425;8.055751;LINESTRING (8.055751007767336 51.76542500510752, 8.155554007572304 53.55637800441545, 8.355206178504126 53.59845495436934);['PIPEID2', 'PIPEID3'];219.66929577902562;CCS_CALCINED_CLAY_CEMENT;4;1;LL;1.0;1002319.9999632;34940104.12757221;2389610.085753243;24433856.86855383;30.23036029039482;383387.39998592396;240227.18135412183;856991.6185285358;621727.9475781922;0.7254772790493634;13.096825669490583;43.327185959885405;32.180373943838894;225813.55047287449;69.85001269265955;75.5075599037243;121.72966927854557;0.35174655953535905;0.48775317093335635;0.2441775751647174;0.36566438335099766
1;CID28;9.584787;53.875099;LafargeHolcim Ltd;53.875099;9.584787;LINESTRING (9.584787007091201 53.87509900408816, 8.155554007572304 53.55637800441545, 8.355206178504126 53.59845495436934);['PIPEID0', 'PIPEID3'];118.2181123471242;CCS_CALCINED_CLAY_CEMENT;2;1;LL;1.0;950730.0000191999;33141716.41700973;2266615.449115525;25995459.196758103;33.19568936669391;363654.2250073439;227552.19785431877;812881.7558564162;589727.2444275818;0.7254772790493634;10.732966338230856;43.928655704924765;32.13654421954642;213899.06598305964;70.81967338939042;76.06519992447119;122.62866979436878;0.5185675381480194;0.7192787354819558;0.2315255645485994;0.603515953207656
0;CID27;8.7786;48.227348;LafargeHolcim Ltd;48.227348;8.7786;;;;CALCINED_CLAY_CEMENT;1;1;LL;1.0;1179199.9999464;10712978.325632885;1352440.7097757345;9054709.28355319;9.729681802901153;0.0;621714.9473089427;1008225.4335541717;389972.76313876675;0.38679123751524924;0.0;9.729681802901153;70.79118387658394;584412.0504704061;29.420620786731522;80.5208656794851;243.47906771926557;0.6288823295940861;1.0;0.28072126451804424;0.8596393677409779
