index;OID;Longitude;Latitude;route_CO2;PIP_IDs;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
26;CID101;-6.768733;42.553519;;;CALCINED_CLAY_CEMENT;27;1;LL;1.0;969999.9999360001;8812405.847736273;1112506.3504541526;6298397.482433896;8.54418674975509;0.0;512970.2242199668;829357.7599452797;320788.3143121097;0.38679123751524924;0.0;8.54418674975509;71.00611632769758;482192.01076676877;25.835919754395942;79.55030307745267;240.54427963034112;0.007804114777060121;0.01957442248935409;0.01957442248935409;0.009787211244677045
2;CID77;-4.15978;42.874825;;;CALCINED_CLAY_CEMENT;3;1;LL;1.0;2102400.0;19100208.304642424;2411271.4962362177;13087152.922690935;8.275856921040683;0.0;1119228.0090714174;1797568.8192000003;695283.8680971933;0.3867912375152492;0.0;8.275856921040683;71.47901498556305;1052074.3285271323;25.02454377147107;79.75487190660374;241.16285504412753;0.02471893014651759;0.062170145588298656;0.04259572309894456;0.040872284038826374
13;CID88;-5.619632;42.798654;;;CALCINED_CLAY_CEMENT;14;1;LL;1.0;1869999.999696;16988864.88007747;2144728.737266315;12108015.657922562;8.525868152900635;0.0;992629.5473006477;1598864.9597400778;618426.9563976339;0.38679123751524924;0.0;8.525868152900635;71.27232545574871;933071.7744626089;25.780527964374684;79.79819360864934;241.29385124662807;0.039763976158572086;0.09999136075514821;0.03782121516684955;0.08108075317172343
4;CID79;-2.190187;42.882983;;;CALCINED_CLAY_CEMENT;5;1;LL;1.0;814999.9999968;7404237.903454363;934734.717192162;5452820.042861241;8.7415702082003;0.0;435355.9290809485;696831.519997264;269528.32595937385;0.3867912375152492;0.0;8.7415702082003;71.72361847387688;409234.5733360916;26.432768037631536;80.46518868207718;243.3107115632818;0.046321041667539795;0.11653770858702465;0.016546347831876446;0.10826453467108643
31;CID106;-8.905132;39.685773;;;CALCINED_CLAY_CEMENT;32;1;LL;1.0;619999.999932;5632671.778719315;711086.5332489004;4307504.724550075;8.998581734632328;0.0;330418.469749222;530104.9599418595;205039.9534688834;0.3867912375152492;0.0;8.998581734632328;71.55631431735878;310593.36156426865;27.209919727702335;80.55489605199111;243.5819687909566;0.051309238741319006;0.12910741178249666;0.012569703195472001;0.12282256018476065
12;CID87;-5.722483;43.560582;;;CALCINED_CLAY_BIOMASS_CEMENT;13;1;LL;1.0;1430000.0000664;12991484.911009762;1640086.6817817257;51334404.75226609;37.94917860824492;0.0;462909.5860403619;1222661.4400567727;797560.487699355;0.6523150739605572;0.0;37.94917860824492;43.464578645721325;435135.01087794016;68.04164229455465;81.41375725396625;145.9722173730144;0.0707122322730533;0.15915709262306604;0.030049680840569387;0.14413225220278136
29;CID104;-8.100041;37.135933;;;CALCINED_CLAY_CEMENT;30;1;LL;1.0;1299999.9999648002;11810440.827322502;1490987.8924192383;9621808.723497622;9.452384794434794;0.0;697529.1132809141;1111510.399969904;429922.4831154287;0.38679123751524913;0.0;9.452384794434794;72.04342037887749;655677.3664840593;28.582129837423068;81.49580517331228;246.42709065762574;0.08117135517055107;0.18562099148428932;0.026463898861223273;0.17238904205367767
27;CID102;2.054826;41.402821;;;CALCINED_CLAY_CEMENT;28;1;LL;1.0;1299999.9999648002;11810440.827322502;1490987.8924192383;10227256.89693772;9.918114158632097;0.0;694398.4808224594;1111510.399969904;429922.4831154287;0.38679123751524913;0.0;9.918114158632097;71.72007692845811;652734.5719731118;29.990402717344875;81.6381910870902;246.85763731469973;0.09163047806804885;0.21201315321664713;0.02639216173235781;0.19881707235046822
21;CID96;2.183652;41.474698;;;CALCINED_CLAY_CEMENT;22;1;LL;1.0;2310000.000552;20986244.860286966;2649370.7941574794;18343321.334974803;9.991825213311776;0.0;1234229.399422651;1975068.4804719647;763939.181739114;0.3867912375152492;0.0;9.991825213311776;71.73964844388185;1160175.6354572917;30.213290272298032;81.73147365719362;247.13970523599656;0.11021553491393152;0.25891771011986764;0.04690455690322051;0.2354654316682574
5;CID80;-4.46587;41.941676;;;CALCINED_CLAY_CEMENT;6;1;LL;1.0;1450000.0000415999;13173184.000440488;1663024.9570218914;11422481.891459398;9.928567186488845;0.0;776657.0399834248;1239761.6000355685;479528.923501643;0.38679123751524924;0.0;9.928567186488845;71.91783714855778;730057.6175844192;30.022010592594686;81.84640433504663;247.48723272542242;0.12188147968486807;0.288404058979448;0.029486348859580347;0.2736608845496578
9;CID84;-0.542867;38.378014;;;CALCINED_CLAY_CEMENT;10;1;LL;1.0;1529999.9999423998;13899980.3581634;1754778.057982555;10132267.386673803;8.673390453470422;0.0;834826.9840717401;1308162.2399507514;505985.6916612715;0.3867912375152492;0.0;8.673390453470422;73.26227227984839;784737.3650274356;26.226606032555274;81.93566273331881;247.75713235223392;0.13419106278717763;0.3198682899690347;0.03146423098958673;0.30413617447424135
