index;OID;Longitude;Latitude;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
12;CID87;-5.722483;43.560582;LINESTRING (-5.722482985589674 43.56058201289502, -5.775145985520356 43.33011001305982, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID12', 'PIPEID14', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];447.5330054841884;CCS_BIOMASS_MINERAL_CEMENT;13;1;LL;1.0;1430000.0000664;85605127.41124482;5125541.521793009;57718592.35873778;49.90422254240241;765765.0000355572;88255.11741703152;1222661.4400567727;1182963.6928417867;0.9675316928182975;10.946852223158995;60.85107476556141;8.286653825149934;82959.81037200961;73.55850179117142;69.13772859071133;83.57564351937447;0.028779054672951623;0.030978412679661293;0.030978412679661293;0.015489206339830646
1;CID76;-2.773979;43.206524;LINESTRING (-2.773978986828726 43.2065240121, -2.899341986773885 43.20482401214273, -4.159779986155612 42.87482501277532, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID1', 'PIPEID15', 'PIPEID2', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];601.7268598518923;CCS_BIOMASS_MINERAL_CEMENT;2;1;LL;1.0;829999.9999344001;49686892.12756524;2974964.6591289677;34452788.47243819;51.05095425017276;444464.9999648712;55855.13050550283;709656.6399439116;686615.2901646778;0.9675316928182974;11.899843123403723;62.95079737357648;9.035669048111899;52503.82267517265;76.0967059201485;71.98646642168838;87.01927845351202;0.04548298150900253;0.049065395691549565;0.018086983011888273;0.04002190418560543
25;CID100;-7.450123;42.717483;LINESTRING (-7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID25', 'PIPEID35'];202.9174883927646;CCS_MINERAL_CEMENT;26;1;LL;1.0;1369999.9999655997;82013303.8776328;4910483.835212619;40608008.736969076;39.18245283566199;733634.9999815787;328837.22903240117;1171360.9599705876;848946.0251627071;0.7247518520542325;7.815480150371274;46.99793298603326;32.22817771333494;309106.99529045704;75.84365351956096;79.2261106993682;127.8523821754234;0.0661360786584601;0.07740410990409993;0.028338714212550367;0.06323475279782476
29;CID104;-8.100041;37.135933;;[];;CCS_CEMENT;30;1;LL;1.0;1299999.9999648002;47685458.167168155;2441464.983979388;34507644.20906562;32.07267499083395;994499.9999730722;376900.98092029494;1111510.399969904;734609.4190496091;0.6609109721955817;8.881105281121613;40.953780271955566;38.92774551291989;354286.9220650772;72.47377037579926;79.88152578487546;141.36217263845543;0.08400760317102302;0.10405049109126326;0.026646381187163323;0.0907273004976816
33;CID108;-8.935936;38.501466;LINESTRING (-8.935935982999197 38.50146601752661, -9.230709259891642 38.65399113754908, -8.969029226240394 39.62591194676614);['PIPEID33', 'PIPEID36'];141.41104211114236;CCS_MINERAL_CEMENT;34;1;LL;1.0;1299999.9999648002;77822843.09541087;4659583.20128748;38240433.0156091;38.95728825027044;696149.9999811505;320002.921142627;1111510.399969904;805569.2209557287;0.7247518520542325;8.599321931483795;47.55661018175423;33.05110070877076;300802.74587406934;76.74522763079119;80.607710890525;130.08196121311843;0.10360543258287852;0.13112451829642346;0.02707402720516021;0.11758750469384335
28;CID103;-9.009904;38.922169;LINESTRING (-9.009903983060321 38.92216901726825, -9.230709259891642 38.65399113754908, -8.969029226240394 39.62591194676614);['PIPEID28', 'PIPEID36'];146.0745589894483;CCS_MINERAL_CEMENT;29;1;LL;1.0;1179999.9999384;70639196.03867495;4229467.828754671;34842156.55508112;39.06882186456604;631889.9999670131;290298.79579302715;1008909.4399473317;731208.9851568271;0.7247518520542325;8.852809210406967;47.92163107497301;33.03228097392994;272880.8680454455;77.33428583811516;80.95391204890295;130.6406487773543;0.12139423158703885;0.15569560000949229;0.02457108171306882;0.14341005915295787
30;CID105;-8.418212;40.289074;LINESTRING (-8.418211983652565 40.28907401608227, -8.663498236721621 41.13424080560878, -9.127339717498904 41.1266330058039);['PIPEID30', 'PIPEID34'];135.4996708333845;CCS_MINERAL_CEMENT;31;1;LL;1.0;1500000.0000672003;89795588.19346678;5376442.155718151;44782139.824776165;39.39633042700588;803250.0000359857;365995.5676288283;1282512.000057457;929502.94732342;0.7247518520542325;9.133800177563757;48.530130604569635;32.761207755609014;344035.8335710985;78.31626152422156;81.29133836017866;131.18517579407188;0.1440071116792667;0.1868603661410523;0.031164766131560023;0.1712779830752723
14;CID89;-5.775146;43.33011;LINESTRING (-5.775145985520356 43.33011001305982, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID14', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];421.4056657298883;CCS_MINERAL_CEMENT;15;1;LL;1.0;1299999.9999648002;77822843.09541087;4659583.20128748;38007746.15715502;38.778298359147065;696149.9999811505;313906.19089291064;1111510.399969904;805569.2209557287;0.7247518520542325;10.219814404266582;48.998112763413644;32.4214075648517;295071.81943933596;79.07147509327893;81.41952032826535;131.39203146106286;0.1636049410911222;0.21379415185161885;0.026933785710566538;0.20032725899633558
24;CID99;-6.672312;37.359766;LINESTRING (-6.672311983822705 37.35976601733982, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID24', 'PIPEID37'];88.41581921011414;CCS_CEMENT;25;1;LL;1.0;1299999.9999648002;47685458.167168155;2441464.983979388;34507644.20906562;32.07267499083395;994499.9999730722;376900.98092029494;1111510.399969904;734609.4190496091;0.6609109721955817;10.551852022287488;42.62452701312144;38.92774551291989;354286.9220650772;75.43040380185414;81.55227252604132;144.31880606451026;0.1814764656036851;0.24044053303878216;0.02664638118716331;0.2271173424452005
6;CID81;-5.865094;37.359736;LINESTRING (-5.865093984204829 37.35973601700449, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID6', 'PIPEID37'];149.85615465615166;CCS_MINERAL_CEMENT;7;1;LL;1.0;1869999.999696;111945166.59130819;6702631.219405388;56016579.43709827;39.496960623343604;1001384.999837208;470575.4033768022;1598864.9597400778;1158780.3407562373;0.7247518520542325;8.416023588124975;47.91298421146858;33.78803642521775;442340.879174194;77.32033182614073;81.70102063668634;131.84630701109344;0.20966718944614998;0.2796215686821269;0.03918103564334474;0.2600310508604545
13;CID88;-5.619632;42.798654;LINESTRING (-5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];360.61696418781503;CCS_MINERAL_CEMENT;14;1;LL;1.0;1869999.999696;111945166.59130819;6702631.219405388;57194264.48579756;40.126738724354695;1001384.999837208;456528.41355993814;1598864.9597400778;1158780.3407562373;0.7247518520542325;9.06422477877506;49.19096350312975;32.779440990371306;429136.70874634176;79.38269100756959;81.97040449350106;132.28102944678207;0.23785791328861486;0.3184794850851952;0.03885791640306829;0.29905052688366107
19;CID94;-6.073448;36.618249;LINESTRING (-6.073447983937021 36.61824901758658, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID19', 'PIPEID37'];149.38039699456206;CCS_MINERAL_CEMENT;20;1;LL;1.0;2102400.0;125857496.4063246;7535621.325116961;63611573.823382616;39.79821715064947;1125835.2;530310.0814811639;1797568.8192000003;1302791.3309101402;0.7247518520542326;8.353131083731387;48.15134823438086;33.868025061878626;498491.47659229394;77.70499551700263;82.01937329625949;132.36005362239382;0.2695521260244615;0.3625586747217947;0.044079189636599514;0.34051907990349495
26;CID101;-6.768733;42.553519;LINESTRING (-6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID26', 'PIPEID25', 'PIPEID35'];261.97938835422946;CCS_CEMENT;27;1;LL;1.0;969999.9999360001;35580688.01565668;1821708.48797529;25748011.44730115;32.07267499083395;742049.9999510401;281226.116521895;829357.7599452797;548131.6434233848;0.6609109721955818;11.798426148191105;43.87110113902506;38.927745512919884;264352.5495305812;77.63640105918222;82.79884665194494;146.52480332183833;0.28288703277562427;0.3824409745299046;0.019882299808109904;0.37249982462584963
2;CID77;-4.15978;42.874825;LINESTRING (-4.159779986155612 42.87482501277532, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID2', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];481.2296339655667;CCS_MINERAL_CEMENT;3;1;LL;1.0;2102400.0;125857496.4063246;7535621.325116961;63685168.107274316;39.833222042150474;1125835.2;516785.1783967573;1797568.8192000003;1302791.3309101402;0.7247518520542326;10.286022485804631;50.119244527955104;33.004262948696116;485778.0676929517;80.88071911098764;83.12350747665121;134.14186752135018;0.31458124551147093;0.4262090543510616;0.04376807982115699;0.4043250144404831
15;CID90;-2.899342;43.204824;LINESTRING (-2.899341986773885 43.20482401214273, -4.159779986155612 42.87482501277532, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID15', 'PIPEID2', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];591.4182864176787;CCS_MINERAL_CEMENT;16;1;LL;1.0;1299999.9999648002;77822843.09541087;4659583.20128748;38179986.3629325;38.91079082513333;696149.9999811505;317178.094831715;1111510.399969904;805569.2209557287;0.7247518520542325;11.733886213823228;50.64467703895656;32.75934206308913;298147.409141812;81.72864408939363;83.40401910204568;134.59454756859716;0.33417907492332644;0.4532181028139151;0.027009048462853513;0.4397135785824884
32;CID107;-8.987387;39.655677;LINESTRING (-8.987386983238295 39.65567701675344, -9.230709259891642 38.65399113754908, -8.969029226240394 39.62591194676614);['PIPEID32', 'PIPEID36'];224.0521751049367;CCS_MINERAL_CEMENT;33;1;LL;1.0;1999999.999272;119727450.87567776;7168589.538027012;62104783.90578363;40.59396250935414;1070999.999610156;498063.78837084456;1710015.9993775545;1239337.262591252;0.7247518520542326;9.696097160078953;50.29005966943309;33.437231273210365;468179.9610685938;81.1563747320551;83.72729094264346;135.1162325856428;0.36432958170063806;0.4950027549495907;0.04178465213567556;0.4741104288817529
20;CID95;-3.901136;40.009935;LINESTRING (-3.901135985689296 40.00993501449773, -8.663498236721621 41.13424080560878, -9.127339717498904 41.1266330058039);['PIPEID20', 'PIPEID34'];463.9076821964886;CCS_CEMENT;21;1;LL;1.0;1299999.9999648002;47685458.167168155;2441464.983979388;34507644.20906562;32.07267499083395;994499.9999730722;376900.98092029494;1111510.399969904;734609.4190496091;0.6609109721955817;13.756362567647315;45.82903755848127;38.92774551291989;354286.9220650772;81.10125909015755;84.75678307140116;149.9896613528137;0.38220110621320097;0.521649136136754;0.026646381187163337;0.5083259455431723
11;CID86;-3.74396;39.934332;LINESTRING (-3.743959985744326 39.93433201448801, -3.901135985689296 40.00993501449773, -8.663498236721621 41.13424080560878, -9.127339717498904 41.1266330058039);['PIPEID11', 'PIPEID20', 'PIPEID34'];479.9152921431634;CCS_CEMENT;12;1;LL;1.0;935999.9999256001;34333529.878561646;1757854.78837303;24845503.829225093;32.07267499083396;716039.9999430841;271368.70624838985;800287.4879363877;528918.7816879979;0.6609109721955817;13.939654988158509;46.01232997899247;38.92774551291989;255086.58387348638;81.42562213326471;84.94007549191235;150.31402439592082;0.3950686038615719;0.5408345305905061;0.019185394453752114;0.5312418333636301
0;CID75;-6.483272;38.3792;LINESTRING (-6.483271984143427 38.37920001657644, -6.672311983822705 37.35976601733982, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID0', 'PIPEID24', 'PIPEID37'];203.5136768021877;CCS_CEMENT;1;1;LL;1.0;1299999.9999648002;47685458.167168155;2441464.983979388;34507644.20906562;32.07267499083395;994499.9999730722;376900.98092029494;1111510.399969904;734609.4190496091;0.6609109721955817;14.074632667400547;46.147307658234496;38.92774551291989;354286.9220650772;81.66448509698344;85.0750531711544;150.5528873596396;0.4129401283741348;0.5674809117776695;0.026646381187163337;0.5541577211840878
31;CID106;-8.905132;39.685773;LINESTRING (-8.905131983284637 39.68577301669793, -8.987386983238295 39.65567701675344, -9.230709259891642 38.65399113754908, -8.969029226240394 39.62591194676614);['PIPEID31', 'PIPEID32', 'PIPEID36'];231.8838654028822;CCS_CEMENT;32;1;LL;1.0;619999.999932;22742295.43169398;1164390.9922632212;16457491.852194972;32.07267499083396;474299.99994798;179752.77550098527;530104.9599418595;350352.18444087426;0.6609109721955817;14.354053066863074;46.426728057697034;38.92774551291989;168967.6089709261;82.15896081410861;85.35447357061693;151.04736307676475;0.42146347083326846;0.5801891858812668;0.012708274103597317;0.5738350488294681
17;CID92;-1.997062;43.285684;LINESTRING (-1.997061987179091 43.28568401179726, -2.773978986828726 43.2065240121, -2.899341986773885 43.20482401214273, -4.159779986155612 42.87482501277532, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID17', 'PIPEID1', 'PIPEID15', 'PIPEID2', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];666.2334297333057;CCS_MINERAL_CEMENT;18;1;LL;1.0;2102400.0;125857496.4063246;7535621.325116961;62913038.889275886;39.465961188840716;1125835.2;517357.9923002632;1797568.8192000003;1302791.3309101402;0.7247518520542326;13.492219888091805;52.95818107693252;33.040845462054236;486316.5127622473;85.46209761647741;85.99902653898675;138.7822816331257;0.4531576835691151;0.6239704419911329;0.04378125610986616;0.6020798139361998
3;CID78;-3.474441;40.244961;LINESTRING (-3.474440985930134 40.24496101419036, -3.743959985744326 39.93433201448801, -3.901135985689296 40.00993501449773, -8.663498236721621 41.13424080560878, -9.127339717498904 41.1266330058039);['PIPEID3', 'PIPEID11', 'PIPEID20', 'PIPEID34'];521.830458771523;CCS_CEMENT;4;1;LL;1.0;1055000.0000496;38698583.36160752;1981342.737145457;28004280.49481658;32.07267499083395;807075.000037944;305869.6422310553;902033.4400424084;596163.7978113531;0.6609109721955817;15.520620676529113;47.593295667363066;38.927745512919884;287517.46369719197;84.22337470970878;86.52104118028295;153.1117769723649;0.4676611130784619;0.6455950051869331;0.021624563195800195;0.6347827235890331
16;CID91;-4.329333;36.714681;LINESTRING (-4.329332984777801 36.71468101680755, -6.073447983937021 36.61824901758658, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID16', 'PIPEID19', 'PIPEID37'];307.0931757694009;CCS_MINERAL_CEMENT;17;1;LL;1.0;1299999.9999648002;77822843.09541087;4659583.20128748;39055706.74024153;39.584421884620056;696149.9999811505;330914.6525833164;1111510.399969904;805569.2209557287;0.7247518520542325;13.180044511537414;52.764466396157474;34.17810521693443;311059.77342831733;85.1494875037152;86.9425716130919;140.3049423361355;0.4872589424903174;0.6729200321022933;0.027325026915360207;0.6592575186446132
23;CID98;-4.764202;37.902032;LINESTRING (-4.764201984840505 37.90203201620048, -5.865093984204829 37.35973601700449, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID23', 'PIPEID6', 'PIPEID37'];265.1502659103698;CCS_CEMENT;24;1;LL;1.0;980000.0000112;35947499.23509555;1840488.9879937922;26013454.86629728;32.07267499083395;749700.0000085679;284125.3548585473;837907.8400095762;553782.485151029;0.6609109721955817;16.70368123297452;48.77635622380848;38.927745512919884;267077.8335670344;86.31697531358768;87.70410173672836;155.2053775762438;0.500731322507999;0.6930073040749284;0.020087271972635046;0.6829636680886109
7;CID82;-0.77638;39.436556;LINESTRING (-0.7763799869527166 39.43655601373965, -3.743959985744326 39.93433201448801, -3.901135985689296 40.00993501449773, -8.663498236721621 41.13424080560878, -9.127339717498904 41.1266330058039);['PIPEID7', 'PIPEID11', 'PIPEID20', 'PIPEID34'];744.1722166526878;CCS_CEMENT;8;1;LL;1.0;1299999.9999648002;47685458.167168155;2441464.983979388;34507644.20906562;32.07267499083395;994499.9999730722;376900.98092029494;1111510.399969904;734609.4190496091;0.6609109721955817;17.611903635267964;49.68457862610192;38.92774551291989;354286.9220650772;87.92420916103413;88.61232413902181;156.81261142369027;0.5186028470205619;0.7196536852620917;0.026646381187163337;0.7063304946685101
5;CID80;-4.46587;41.941676;LINESTRING (-4.465869985833035 41.94167601347046, -5.61963198548489 42.79865401334181, -6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.733260829923628 42.22657923489934, -9.314145233515781 41.61267249554911);['PIPEID5', 'PIPEID13', 'PIPEID26', 'PIPEID25', 'PIPEID35'];496.19058048600033;CCS_CEMENT;6;1;LL;1.0;1450000.0000415999;53187626.4201921;2723172.482282718;38489295.46610422;32.07267499083396;1109250.000031824;420389.55566531105;1239761.6000355685;819372.0443702575;0.6609109721955817;17.800992415561915;49.873667406395874;38.92774551291989;395166.1823253923;88.25882971993398;88.80141291931577;157.1472319825901;0.5385364705164553;0.7493746488955851;0.029720963633493414;0.7345141670788384
