Resource;grid;Minor time;Major Time;Scenario;rate
CLAY;1;1;1;LL;33.147044830709945
CLAY;2;1;1;LL;33.587049850123805
CLAY;3;1;1;LL;18.773547515910867
CLAY;4;1;1;LL;19.21355253532472
