From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;6;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;41.99574913649999
2;4;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;82.86517550789998
3;5;6INCH_CO2_ONSHORE;MODE_1;1;1;LL;21.882842464949995
4;6;12INCH_CO2_ONSHORE;MODE_1;1;1;LL;105.55253423909996
5;2;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;60.98233304294998
6;21;16INCH_CO2_OFFSHORE;MODE_1;1;1;LL;259.8765060207901
