index;OID;Longitude;Latitude;route_CO2;PIP_IDs;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
16;CID23;8.5105;51.618256;;;MINERAL_CEMENT;17;1;LL;1.0;1002319.9999632;51402288.76661179;3179794.948427145;21855138.20111226;30.080391430412384;0.0;535181.2922989315;856991.6185285358;347213.90067236684;0.40515437160113305;0.0;30.080391430412384;71.69186274778335;503070.41476099554;86.83459354317117;101.77225417819574;293.79113453294497;0.2259992362437211;0.5557684056733633;0.02890012264269981;0.5413183443520133
2;CID3;8.036802;49.602402;;;MINERAL_CEMENT;3;1;LL;1.0;1002319.9999632;51402288.76661179;3179794.948427145;24500294.425503723;32.71942509679496;0.0;517520.27189843194;856991.6185285358;347213.90067236684;0.40515437160113305;0.0;32.71942509679496;69.32602621956781;486469.055584526;94.45282604846321;102.04545131636277;294.5797865857207;0.23764603280632451;0.5841042684473026;0.02833586277393929;0.569936337060333
29;CID45;10.998115;48.884764;;;MINERAL_CEMENT;30;1;LL;1.0;1002319.9999632;51402288.76661179;3179794.948427145;24656476.476967648;32.875245644593726;0.0;517661.6922047371;856991.6185285358;347213.90067236684;0.40515437160113305;0.0;32.875245644593726;69.34497061343073;486601.9906724528;94.90264113697633;102.22021625802446;295.08428941806903;0.24929282936892794;0.6124446495220912;0.028340381074788645;0.5982744589846969
19;CID28;9.584787;53.875099;;;BIOMASS_MINERAL_CEMENT;20;1;LL;1.0;950730.0000191999;48756582.72992856;3016129.0321356296;45232142.71615181;55.852063022283765;0.0;328816.52456736343;812881.7558564162;526693.9002268662;0.6479342123651981;0.0;55.852063022283765;46.43781462678627;309087.5330933216;100.81801185731598;102.28987764907004;184.64245615408717;0.2669600272974314;0.6408518369616646;0.028407187439573378;0.6266482432418778
24;CID39;12.181552;47.791873;;;MINERAL_CEMENT;25;1;LL;1.0;714889.9999248;36661926.544264115;2267941.9851199426;17755017.207141135;33.11185261406913;0.0;369321.27487928903;611236.6690557034;247645.20855083322;0.405154371601133;0.0;33.11185261406913;69.36500804100938;347161.99838653166;95.58566649159674;102.4768606550785;295.8251578324604;0.2752669336687194;0.6610686055380558;0.02021676857639121;0.6509602212498602
4;CID5;8.258075;50.032201;;;MINERAL_CEMENT;5;1;LL;1.0;1790909.999808;91843795.36328052;5681545.385392108;44660363.91372536;33.21308617060093;0.0;925471.2584955955;1531242.3771158387;620389.5430693928;0.40515437160113305;0.0;33.21308617060093;69.38482725630888;869942.9829858596;95.87790254027664;102.59791342690981;296.1746070164433;0.2960770187019041;0.7117231830712772;0.050654577533221445;0.6863958943046665
15;CID22;9.618221;49.808084;;;MINERAL_CEMENT;16;1;LL;1.0;1002319.9999632;51402288.76661179;3179794.948427145;25104539.837880097;33.32227190459941;0.0;517974.0207196331;856991.6185285358;347213.90067236684;0.40515437160113305;0.0;33.32227190459941;69.3868095441713;486895.57947645505;96.19309454349256;102.70908144877072;296.4955213907001;0.30772381526450754;0.7400735428699917;0.028350359798714475;0.7258983629706345
0;CID1;10.481936;51.364109;;;MINERAL_CEMENT;1;1;LL;1.0;1923569.999664;98647039.45760882;6102400.598713145;43736129.29046348;31.012797267423363;0.0;1032309.3716019846;1644667.7382727175;666344.3239925395;0.405154371601133;0.0;31.012797267423363;72.05717172390203;970370.8093058654;89.52621682411925;103.0699689913254;297.53731378708653;0.3300753880764202;0.7957034859665885;0.055629943096596746;0.7678885144182901
28;CID43;9.768927;49.954669;;;MINERAL_CEMENT;29;1;LL;1.0;965470.0000031999;49512498.74040948;3062890.722504634;24652830.849159855;33.81037825048452;0.0;499419.23693399766;825484.573762736;334448.68374927045;0.405154371601133;0.0;33.81037825048452;69.4547288575014;469454.08271795773;97.60213592012585;103.26510710798591;298.10062889833415;0.34129399358937695;0.8230271565577217;0.027323670591133276;0.8093653212621551
9;CID16;12.029824;49.213555;;;MINERAL_CEMENT;10;1;LL;1.0;1002319.9999632;51402288.76661179;3179794.948427145;25787665.059434287;34.00381594400726;0.0;518539.72079081845;856991.6185285358;347213.90067236684;0.40515437160113305;0.0;34.00381594400726;69.46258964419239;487427.33754336927;98.16054233354747;103.46640558819965;298.68172744389847;0.3529407901519804;0.8513955901619519;0.028368433604230137;0.8372113733598368
25;CID40;11.753223;51.813271;;;MINERAL_CEMENT;26;1;LL;1.0;1665619.9999439998;85418509.27419266;5284071.017255573;39030462.6484191;31.70883329807034;0.0;896548.2818520945;1424118.4249121195;576987.8055308651;0.405154371601133;0.0;31.70883329807034;72.2725024640025;842755.3849409687;91.53549938124466;103.98133576207283;300.1682025270048;0.3722950256163665;0.8996509226207916;0.04825533245883973;0.8755232563913717
3;CID4;7.887637;52.17459;;;BIOMASS_MINERAL_CEMENT;4;1;LL;1.0;1039169.9999232;53292078.792814106;3296699.174349655;51637995.15316904;57.9674159086586;0.0;362525.38568180235;888498.6632943355;575688.6815891466;0.6479342123651981;0.0;57.9674159086586;46.841108025846594;340773.8625408942;104.6364146313703;104.80852393450519;189.18883989228632;0.3916056838154718;0.9308003622165342;0.031149439595742567;0.9152256424186629
11;CID18;9.876779;52.374756;;;BIOMASS_MINERAL_CEMENT;12;1;LL;1.0;663299.9999808001;34016220.50758089;2104276.0688284286;33170325.707335755;58.28386889775396;0.0;232596.61838325902;567126.806383584;367460.8606053377;0.6479342123651981;0.0;58.28386889775396;47.08349967790169;218640.82128026345;105.2076408221409;105.36736857565566;190.19760487981108;0.403931635858008;0.9507212406570044;0.01992087844047019;0.9407608014367692
6;CID10;11.660638;51.270124;;;MINERAL_CEMENT;7;1;LL;1.0;1695100.0000872;86930341.30413936;5377594.398549391;42401705.80874259;33.29011965767283;0.0;917716.960263094;1449324.060874557;587199.9791300334;0.40515437160113305;0.0;33.29011965767283;72.69236038776666;862653.9426473083;96.10027901947161;105.98248004543949;305.9450073558042;0.42362842416414725;1.0;0.04927875934299564;0.9753606203285021
