index;OID;Longitude;Latitude;parent_name;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
1;CID68;-1.875169;53.044003;LafargeHolcim Ltd;LINESTRING (-1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID0', 'PIPEID1'];140.173649351203;CCS_CALCINED_CLAY_CEMENT;2;1;LL;1.0;707519.9999328001;24663602.912143365;1686783.5898451859;20030757.204645;34.16428276341547;270626.399974296;184123.03558752278;604935.2601025436;438866.7865002123;0.7254772790493635;16.274407548070414;50.438690311485885;34.94175727224302;173075.65345227142;81.31483918019335;85.38044758372891;137.64626562523682;0.4836515193662423;0.6708159592487279;0.6708159592487279;0.33540797962436397
0;CID67;-6.767677;54.618105;LafargeHolcim Ltd;;;;CALCINED_CLAY_CEMENT;1;1;LL;1.0;353759.99996640004;3213893.4975306974;405732.21291262645;3698012.3318885216;12.504443073396198;0.0;195001.79807792098;302467.6300512718;116991.828935836;0.3867912375152492;0.0;12.504443073396198;74.01252618226326;183301.6901932457;37.81094646918112;86.51696925565946;261.6100912292009;0.6125819318713254;1.0;0.32918404075127206;0.835407979624364
