From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
1;5;6INCH_CO2_ONSHORE;MODE_1;1;1;LL;20.91742294545
2;5;6INCH_CO2_ONSHORE;MODE_1;1;1;LL;14.642196061054316
3;5;9INCH_CO2_ONSHORE;MODE_1;1;1;LL;34.75510274024999
5;26;16INCH_CO2_OFFSHORE;MODE_1;1;1;LL;127.79959046880744
