Resource;grid;strg_tech;Minor time;Major Time;Scenario;inventory
CLIQ_CO2_OFFSHORE;43;INJ_WELL;1;1;LL;8631005.399749326
CLIQ_CO2_OFFSHORE;47;INJ_WELL;1;1;LL;4406399.999361074
CLIQ_CO2_OFFSHORE;68;INJ_WELL;1;1;LL;4506614.999900246
CLIQ_CO2_OFFSHORE;71;INJ_WELL;1;1;LL;4629720.52321727
