Resource;grid;strg_tech;Minor time;Major Time;Scenario;inventory
CLIQ_CO2_OFFSHORE;17;INJ_WELL;1;1;LL;1000392.0
CLIQ_CO2_OFFSHORE;32;INJ_WELL;1;1;LL;713955.8373618689
CLIQ_CO2_OFFSHORE;36;INJ_WELL;1;1;LL;1000392.0
