Resource;grid;strg_tech;Minor time;Major Time;Scenario;inventory
CLIQ_CO2_OFFSHORE;39;INJ_WELL;1;1;LL;8857639.146979159
CLIQ_CO2_OFFSHORE;40;INJ_WELL;1;1;LL;5000208.0
CLIQ_CO2_OFFSHORE;86;INJ_WELL;1;1;LL;1000392.0
