Resource;grid;Minor time;Major Time;Scenario;rate
CLAY;1;1;1;LL;19.946894234347816
CLAY;2;1;1;LL;19.946894234347816
CLAY;3;1;1;LL;13.200150596362132
CLAY;4;1;1;LL;19.946894234347816
CLAY;5;1;1;LL;19.946894234347816
CLAY;6;1;1;LL;27.866984594257055
CLAY;7;1;1;LL;19.946894234347816
CLAY;8;1;1;LL;19.946894234347816
