From grid;To grid;Distribution type;Distribution mode;Minor time;Major Time;Scenario;rate
32;47;28INCH_CO2_OFFSHORE;MODE_1;1;1;LL;624.6450777252594
33;54;28INCH_CO2_OFFSHORE;MODE_1;1;1;LL;628.1000000000001
