index;OID;Longitude;Latitude;latitude;longitude;parent_name;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
2;CID100;-7.450123;42.717483;42.717483;-7.450123;Votorantim SA;LINESTRING (-7.450122984627811 42.71748301407421, -8.663498236721621 41.13424080560878, -8.922661825589879 41.0959813857407);['PIPEID2', 'PIPEID4'];225.60374447660269;CCS_CALCINED_CLAY_CEMENT;3;1;LL;1.0;1369999.9999655997;47757146.076432124;3266188.2607549843;32518152.070087582;29.58893618451087;524024.9999868418;326611.73754190194;1171360.9599705876;849795.7620241123;0.7254772790493634;10.52205852054465;40.11099470505552;32.010065136889835;307015.03328938776;64.66502329178127;72.12105984194535;116.27011618137561;0.21513070828982755;0.29439004545848735;0.29439004545848735;0.14719502272924367
1;CID99;-6.672312;37.359766;37.359766;-6.672312;Votorantim SA;LINESTRING (-6.672311983822705 37.35976601733982, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID1', 'PIPEID5'];88.41581921011414;CCS_CALCINED_CLAY_CEMENT;2;1;LL;1.0;1299999.9999648002;45316999.92645228;3099302.7291774647;30999431.63594457;29.698775404173226;497249.999986536;323098.57199327135;1111510.399969904;806375.5406052356;0.7254772790493634;9.394527280149816;39.09330268432304;33.37083112766352;303712.657673675;63.02434899017311;72.46413381198656;116.8232035936088;0.4192693365936419;0.5768899291717051;0.28249988371321777;0.43563998731509623
3;CID101;-6.768733;42.553519;42.553519;-6.768733;Votorantim SA;LINESTRING (-6.768732984909476 42.5535190139237, -7.450122984627811 42.71748301407421, -8.663498236721621 41.13424080560878, -8.922661825589879 41.0959813857407);['PIPEID3', 'PIPEID2', 'PIPEID4'];284.6656444380675;CCS_CALCINED_CLAY_CEMENT;4;1;LL;1.0;969999.9999360001;33813453.78996051;2312556.6516809133;23442350.383802757;30.020430291781388;371024.99997552;232078.32748849966;829357.7599452797;601680.2110435767;0.7254772790493635;12.027634586421454;42.048064878202844;32.124634024994705;218153.62783918966;67.78787498831619;74.17269890319756;119.5776703484499;0.5715881592451778;0.7855246705441667;0.20863474137246163;0.6812072998579359
0;CID98;-4.764202;37.902032;37.902032;-4.764202;Votorantim SA;LINESTRING (-4.764201984840505 37.90203201620048, -6.672311983822705 37.35976601733982, -6.836272115693578 37.13771840755857, -7.324579587375506 36.77472611801254);['PIPEID0', 'PIPEID1', 'PIPEID5'];268.6897384615442;CCS_CALCINED_CLAY_CEMENT;1;1;LL;1.0;980000.0000112;34162046.099717915;2336397.4420852833;25347821.532781698;31.718182773240226;374850.00000428397;249895.13968723256;837907.8400095762;607883.0998642767;0.7254772790493634;13.943133876226316;45.66131664946654;34.23789618319421;234901.43130599856;73.61298632414623;79.89921283266075;128.80968165488542;0.7254772790493634;1.0;0.21447532945583325;0.8927623352720834
