end_use_tech;grid;Major Time;Scenario;number
NET;35;1;LL;0.4640963383361133
NET;36;1;LL;0.8632848395214076
NET;37;1;LL;1.7441014277222882
NET;38;1;LL;1.19282301208923
NET;39;1;LL;8.303558420191786
