index;OID;Longitude;Latitude;parent_name;Lat;Lon;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
0;CID46;8.336864;51.602063;Spenner & GmbH Co KG;51.602063;8.336864;LINESTRING (8.336864007691252 51.60206300512377, 8.155554007572304 53.55637800441545, 8.355206178504126 53.59845495436934);['PIPEID0', 'PIPEID1'];238.72177934994303;CCS_CALCINED_CLAY_CEMENT;1;1;LL;1.0;1002319.9999632;34940104.12757221;2389610.085753243;24421971.7563216;30.218502687800175;383387.39998592396;237386.85782086063;856991.6185285358;621727.9475781922;0.7254772790493634;13.83600012245905;44.05450281025922;31.799889633501454;223143.64635160897;71.02255806122405;75.85439244376067;122.2888160771906;0.7254772790493634;1.0;1.0;0.5
