Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122
1;0.0;245.12432350333307;10.580246322905808;300.0615855247712;74.91610334590746;90.26739982725216;112.48395145615622;256.36566998610624;74.85134773636852;90.5795050589932;113.26265870493324;146.38281456545866;251.56967390313812;241.06508547658325;360.60898631871686;34.0406252208296;80.61705983257991;396.4239271966186;360.88699955380616;474.41325249366287;311.8114470928758;396.5836488458891;471.936482351476;91.23442003464936;137.52203725853175;291.5918416248376;215.76459659731407;230.05293932191023;808.0790400262688;745.8503526262442;470.2857054821901;498.28664217039744;506.08495261800886;592.5796472290523;650.932869902031;769.477339086298;650.033941873901;779.9558593531121;606.2143495021945;639.5027798590103;671.8995544079016;135.50593569856235;206.8878749195025;185.63170878934352;571.5267522744622;585.7389758268533;121.56359324020524;177.34989986505255;145.7625781281473;322.0156498566672;156.9641195754813;199.97327876334168;328.1972524074171;383.08640197250577;724.9136453616187;752.6368101935335;554.6633686889255;543.080237676026;732.8981145172277;884.5727525268048;239.49421396327284;530.0776483870565;635.7616114265207;456.6873904955284;717.0039910110982;550.5976191251821;374.62709075291787;624.3724712882259;733.5821735382297;871.6065903863237;549.2100806130054;459.789502279767;597.1668091179429;609.3186029218158;505.38050114973913;380.5458598815613;199.16155754606072;185.86156502126303;160.25327974807428;635.2295073995854;501.9523510808391;587.8763947867411;423.7936807507566;447.849715588331;268.0459813432181;598.8531167456738;186.75191454232595;322.42198462999835;326.657552500804;269.4343846690653;249.380813157886;213.2880243564637;280.96024130890544;533.1970488469938;623.0266304543026;691.9772340417368;859.7554142272887;953.4546781260568;546.007020435073;504.4572348129667;541.8222006404266;619.8179468950576;637.8320235842775;893.5031474092134;550.2321557159482;535.7287112144516;713.9987766779257;513.1962684251579;550.6865237216589;577.8173912751141;837.314818074659;559.8225834466438;588.3727334663524;586.2908529445251;542.437032529951;591.6840211252179;500.2927840666862;542.9173015668378;522.5280127961139;733.1923461730362;872.5252116820504;559.0639870544957
2;245.12432350333307;0.0;234.76361083091703;517.2909054015539;241.29237845198315;322.2341695733056;183.00129009811636;263.1591969107076;287.7440590130414;198.0712341883282;241.53037718761271;389.0738987991224;256.81634777002387;34.68750266207769;426.10465800756754;212.24282608618927;309.4904934153473;417.7727105341567;342.8383355675953;390.63387297317377;327.3883066098821;417.0673134361724;695.7375637106699;243.5590841357349;329.2349157026031;357.33702959975204;433.2717269891415;414.8448282188464;1047.228587539778;984.8702579987668;713.8117796713934;742.3957945011042;746.9531586069725;829.4260190466225;891.4770275709475;1010.1312024008422;891.2829639243151;1019.9312283298171;848.0733107140386;880.7542054394042;912.8845040538722;275.1602215678716;362.63111649271775;295.90979087101573;812.1526507078111;827.9490386226623;251.7387745575989;315.3182985098264;277.05100033154827;136.71953052641513;298.29073358296404;411.9085977088996;129.9152099221105;620.9579032725138;964.573718953672;992.453195961733;775.8199863259154;763.1496465333757;973.2488428877876;1120.760773043433;391.8609495198832;742.9300008608774;877.1146480522483;701.4281826727877;956.8580839435812;770.8174308068538;603.2716083313161;866.3191030837346;974.0506411266088;1102.0430221408617;764.6335856641689;704.8229462397114;838.9837732369035;850.986987053444;745.2876582211128;609.1119991543558;411.91435987352656;425.5335396673704;402.5115208349144;870.4548421363086;739.2715156422433;822.5513728246999;668.4497368099618;690.1602728891537;392.4765906460461;834.1972590005721;365.6649137113508;475.411731750258;451.2514884067257;410.175545325172;431.6726480284931;426.9328916510748;487.5500905699135;773.4840631553174;859.0748237545081;931.6602411043908;1096.292475594123;1188.3215727217664;765.7864025552441;748.7329049008504;757.0544322168086;861.3318801721867;879.2566223337593;1129.4036393667304;792.0213883097388;745.2229997443765;954.5403520949644;755.970790023096;775.3610350142918;814.6215456889569;1073.111200321286;782.501815664452;825.6478273403698;815.2532410850773;753.2588833803973;827.2593489967571;744.967513937672;767.9120333743633;758.7892959344871;973.5639495093088;1110.0891890784503;783.0605004540867
3;10.580246322905808;234.76361083091703;0.0;307.1813443457712;75.60346344709066;99.95629661709194;106.93791370712088;253.77830666669357;78.48905972134341;82.46102954616062;113.05888471734316;156.0612916234088;248.8060798806724;230.50332498803505;358.157942188987;24.89663705542862;89.85733313988621;392.21715516953526;354.81217667097286;466.8361709031318;306.56385548209806;392.3409098880125;479.9711862851477;87.61436512677817;144.17798928853267;288.4200567024759;225.117937144414;237.39903008607945;817.6097291057046;755.3583309750917;480.27141681891;508.3701843472328;515.734483471285;601.8401735174408;660.579171456347;779.1536117109013;659.7571439656798;789.5639326628142;616.0005606676368;649.224524637227;681.597102630116;133.3788921398865;208.06741992319192;183.02719153900213;581.1655954250017;595.5642423198958;117.91067740305294;176.51453874671827;143.36894862836357;313.36984531731423;155.79449173420034;208.89354537504724;319.24603970087685;393.6018675330998;734.4813716761101;762.2248004044184;562.5710729685885;550.8916285676094;742.5376667002303;893.8450350318018;244.85399346669047;537.3225214787777;645.4941704764844;466.8956185326117;726.5899905331081;558.428234828011;382.9601945416624;634.1718889751617;743.2340811994263;880.40190204005;556.6715823975741;470.08933052601407;606.9465615958485;619.0829450872944;514.9221581589234;388.88021570585465;208.1314834426005;195.10816112555472;170.82403288269478;644.3548142461287;511.2227877303306;596.9334371235028;433.9793844340942;457.66018847224376;272.0377396275026;607.97570057361;193.22930900305104;328.5338174389268;331.2243717945254;274.4089979390638;256.7184639184179;222.3886427513623;289.91019246211334;542.7888005540572;632.2228544865011;701.5413861994276;869.0539505642994;962.6259990334036;553.7987688279513;514.5710684726104;549.2607189613009;629.5661817260846;647.5730225935343;902.7520497003902;560.0000764459418;542.7321846596683;723.65539461305;523.0818946270107;558.8704841501939;587.0685917726615;846.5442772236672;567.8548304148134;597.6728884657929;594.8519175015279;549.5471524307669;600.8250666021527;510.487549713034;551.1206754454042;531.7040950923396;742.8341098122048;881.9175818220726;567.2004164298296
4;300.0615855247712;517.2909054015539;307.1813443457712;0.0;359.7975196825972;287.6720756489314;411.8238062883221;541.9865926036248;234.5104084916809;319.22174620241907;395.72175844585377;176.3155468275166;538.405330522334;500.20072236479655;313.568785029937;331.645715652912;296.00761669972843;386.2941304844921;415.4498668735273;551.2341850165086;360.34861949083154;387.440157110282;178.68587714521172;273.8135587283961;353.443074161662;295.87185269331457;327.7005217149918;394.9613013297116;543.2857071227951;481.7317430358922;253.4075970156229;284.67955987147724;262.08218533988304;324.8228752205426;396.09849054585976;511.5744424564415;398.9511552526055;518.8719447023221;361.0110371809;388.8981440774249;418.5130970318216;249.32274407662;182.12093798514604;253.8888257757009;321.01569104014726;344.231496668014;270.10448173895014;223.5557106495384;251.41075226785813;617.5790011629126;232.16393729757036;335.97680251354336;621.5904306639057;323.31461076276094;463.77214297543856;491.4850962688583;258.71072677855585;246.26721753753503;474.5231737999839;609.984126882561;440.9300532164088;230.1806382056301;385.9090672586241;262.3799501944377;456.8743364062232;253.914440857536;94.43880361359815;378.7284238938758;475.7239261694781;585.916830594794;249.9984462407192;275.0122201225707;352.2274965272422;362.7172654927713;255.7910784979976;99.51064571708362;334.0217802440415;137.3300840401831;234.81297681415973;361.3829793315988;240.35596439332576;313.6196485605266;235.12660050170385;222.4141994282864;485.5223198400954;326.2004299462627;384.9167466719567;490.47177582684185;524.952648084892;470.7529686788479;407.8419810671875;336.05713055452304;378.5857550185136;283.42430641626163;351.8258027820461;431.8088817400423;586.275569059477;675.3700577569746;248.9981513409879;292.5032646825088;242.5201930853008;371.7001953513895;388.2976548125657;618.1391405696977;308.38526286324435;235.69581771367123;457.0235793869258;282.63955564823084;258.22201741080045;310.43946174807843;562.1625826374601;265.22064448022707;322.25440759679896;299.7026034953472;242.38235388523177;319.9096844062023;296.45788718458414;250.86312024345315;255.65885121818505;474.903833617931;601.7453538540472;265.8116663636014
5;74.91610334590746;241.29237845198315;75.60346344709066;359.7975196825972;0.0;90.05558372650717;65.05666078492818;185.02009635965885;148.30204078510548;148.51575285413878;38.751236434859365;190.51133523594592;180.7398282267395;247.8810201614517;433.5392003953757;67.53856367470561;77.18984809362425;465.6605684884197;423.7642309061527;528.7886157329281;378.0632867434852;465.72233721929234;524.4196658106194;162.71177022268435;90.54635671226704;363.3325625530919;192.0548669887191;182.9398430992372;843.8426162012753;782.159367303656;500.6694884588261;526.418454241499;541.7529959399085;632.8131054370334;685.6829833907912;803.2388242132879;683.6081867146607;814.7042731325141;639.0284140729489;673.1573457417284;705.7613110892142;208.9625431307005;281.6236313921542;258.43398351328824;606.8599478700182;618.0348270078209;192.8039191944186;251.9229334315388;218.890994337523;285.76421450490545;231.31243657118955;171.08419611661907;295.37571334664;382.4191245104116;760.4659239741669;787.7835115380918;607.6167492104292;596.7761931900862;767.3641533119861;923.508406667335;178.2888069848474;587.5001662577015;669.2663618618884;482.40410003497936;752.3267487077001;604.1222340054466;425.6291200596692;656.8586678098955;767.8594197808063;915.8833728093322;605.2162181617243;483.0199411845073;630.1435703696771;642.469780656901;542.5963764344301;431.4758805535904;170.98573642634088;232.7056177726319;174.2755061473376;676.8149169320371;542.6772733596076;630.4707828894764;450.4704693786876;481.5745961795666;200.1884493606217;640.6581200979963;134.45584954879624;264.4113122065029;260.72063966992323;205.8023593918496;201.57072874147875;186.0324325235952;248.868975686595;569.4884687849565;663.856585464721;727.7257997658701;898.4342830974167;993.4378107605896;599.8266536751153;531.8749475548132;598.0059793739829;653.1649726401644;671.1911140248707;932.7020639284711;583.7238446831974;594.5213303938204;748.2892203961063;545.0052118523398;601.5702682526592;618.2497393722776;876.9076747897732;611.8310090618951;628.1495298131745;633.8135339090906;600.597665393186;633.3196990503988;525.874375048114;593.6879481609851;564.2024024686343;767.6239811239261;909.9669680565104;610.2781412188784
6;90.26739982725216;322.2341695733056;99.95629661709194;287.6720756489314;90.05558372650717;0.0;154.7749226040467;257.0515659322257;125.63342049960129;179.73959031449445;116.51351955561694;111.6530897573358;254.10705231469515;323.37971979109693;423.4945379587547;115.0079184475367;13.076834017543929;468.4260249226007;441.84155744562815;560.6145964773342;389.6326195260366;468.7681632090553;442.9740687480969;169.54023323833985;71.27457839071201;359.68210266304266;125.78873505856812;150.18313011030148;754.409896400013;692.8661282085097;410.8197452641424;436.39954137634703;452.6393307372025;544.680238276159;596.2037068859074;713.538406865291;593.9579664188402;725.1307019815063;549.3158357160155;583.5261907604223;616.1334099042205;204.54573148135876;252.5053890441463;254.014860138032;517.57124092172;528.277755797157;197.7915679162936;237.0751091010885;215.288811025006;375.7841241815759;219.84588572260225;111.43025741775098;385.190258276038;298.9051737266177;671.0556215572313;698.2870418597466;525.9939092805474;515.7744548810235;677.7786720529501;834.6588902514368;174.27057659175802;509.78175763782207;579.6180639630495;392.3486362193744;662.8843493918268;522.9472035005354;344.0242776636113;567.0941592061465;678.2468880848071;828.6821055090041;526.0737911299555;393.0355946801188;540.4587871962885;552.7969132193748;453.8337136225269;349.7513754159459;110.42008869931706;152.9099002656159;84.2581613611029;589.0238039995088;454.9421028799686;543.1424462765542;360.43149893696506;392.21070444128367;212.4010656582008;553.020729938203;115.76189374665724;248.87247351752617;264.2923892417084;205.86757108749717;169.06510771410206;123.98664989058958;191.9192097283981;480.4541014112648;575.8455005084785;638.3772066910195;809.5433536598864;904.7974314988468;518.903303738018;441.8320063841408;519.0667432789744;563.5088199424068;581.5220601504539;843.9088092363065;494.1571397946755;518.1278251436283;658.6912384783833;455.25970078636095;518.5398951121074;530.2107002726718;788.2579311158237;529.5088613431117;539.8893660662746;548.6718338598606;523.5142481083075;545.6411917641335;435.8237498128358;510.6231412043909;476.729475336024;678.0333990846257;820.8004156865112;527.4230564601929
7;112.48395145615622;183.00129009811636;106.93791370712088;411.8238062883221;65.05666078492818;154.7749226040467;0.0;154.02967910551308;185.22238839872637;148.96450248778018;58.73034762361392;249.37059840813356;148.33425407313769;194.7781530143553;443.63817714576135;85.00734928889125;141.78499092768203;465.8021762706364;413.6413103259964;505.9911062822042;374.24073162548274;465.6587893140254;581.2932199314747;179.2334226298064;146.99985844364298;371.11193371509125;252.57343225978883;232.18246074423004;907.095031761703;845.2536341551499;564.6347867959754;590.7382592183976;604.7649370501733;694.7650400609427;749.0460859862177;866.8777958382078;747.2039162133207;878.1549772941274;702.729310517961;736.7293536633716;769.3184255944846;226.97298200535232;310.1069164416818;272.17553516725394;670.0254113860638;681.8099165904684;206.22078718502488;273.11527904833093;235.35527897939207;221.13974900559376;251.88538619044604;230.4649717503501;230.4236529944843;446.33220130523;823.7140436452221;851.1358174079029;664.3373289364908;653.06999606773;830.8438289515369;986.0351288741196;213.9918417496272;641.4526505952549;732.8639211298622;546.960308950633;815.618798280168;660.5207931800024;483.07730730359685;720.6335782321138;831.3771431401422;976.742575597108;660.122820994813;547.802588327128;693.8066644322143;706.1114378971479;605.2442752483529;488.9730257950257;230.62563487945235;291.05699309036805;239.02763505016992;738.4050219575164;604.36737866978;691.688430611013;514.8811083370396;544.909552451497;223.5296422413133;702.1420325495036;182.8829711755743;299.9637021122758;284.8729826321655;236.3411474576375;249.4041598826181;245.5257613115823;304.7053782385129;632.3943604882953;725.6650451885002;790.9079280678638;961.0162200184168;1055.709344236813;656.0529078832834;596.2894604590534;652.7921830533226;716.7790615466099;734.8178587473293;995.162672524388;647.2431867470159;647.5019815872333;811.7917032609189;608.7894964230943;659.3662436294919;680.1271283339881;939.2316740845844;669.0637663644807;690.2273595705683;693.1881211980758;654.0423277674842;694.8488309523905;590.4854814808058;651.5307960985848;625.6324036509176;831.1107351438965;972.8668619013788;667.9183364558618
8;256.36566998610624;263.1591969107076;253.77830666669357;541.9865926036248;185.02009635965885;257.0515659322257;154.02967910551308;0.0;331.2073749608462;302.67892860383057;147.1359172662673;367.8997671949061;6.54053597073576;290.4782170992699;597.2082656349014;235.5994799557943;247.1596505397165;616.3263067621741;558.8558971659817;637.8839594488192;523.6756122309861;616.0934915584957;699.8436517796684;332.6756080188046;204.45772352033072;524.4713707429006;294.9459998084343;238.18065376087864;995.8145054362162;935.6378106797044;651.5834651116489;673.4879046028523;698.4334169111951;793.5599544128463;838.3622808905907;952.7936549820932;834.6808289356516;965.550557822162;789.8520747990792;824.5232098389381;856.8719314641799;380.51517510499326;461.3841417692784;426.196922166765;761.7341307657302;768.5628188876417;360.15358970136606;426.3322825972879;389.1302638827104;207.40996926361575;405.1230540001466;271.98073801381474;224.30886010344776;492.72591199440114;913.159219187302;939.541981694773;782.7487932036195;772.6840811105407;918.419266710799;1079.2286622863717;189.02564938897905;766.675648858091;820.4911983706271;627.6092556191988;904.8069772034338;779.8170490182243;600.9546670034039;806.8806560553292;918.6367648807258;1078.913574071639;783.1209607847488;624.7014735334214;781.367976198412;793.69557223873;701.2026875416259;606.6535389686569;273.21521801919414;409.6934328579704;331.06798539329736;838.6453052964805;705.5285309603959;794.1500336566855;598.2182335674158;637.3622997948117;164.28271377233173;803.2391242143841;203.37404993994588;251.06696631036385;210.2477068738792;190.3700983176456;246.5960568456645;284.4755177378105;318.35688871376783;726.3608867012683;824.9089345061901;881.1479639794724;1054.012862071926;1150.0883235486056;775.8257833467387;677.7803768808996;776.1044283523878;804.4615593093516;822.1778341993819;1088.7163635071345;736.6203053551263;774.724274289898;899.3614807350249;696.5684491562735;774.7373119627925;779.4660641411192;1033.9573666656538;786.0203186174384;788.39457100357;803.134685008106;780.2891139353702;795.7954658731619;669.3674930181372;766.8149666231532;727.789680895141;918.6261991490336;1063.6799243600096;783.6972159762181
9;74.85134773636852;287.7440590130414;78.48905972134341;234.5104084916809;148.30204078510548;125.63342049960129;185.22238839872637;331.2073749608462;0.0;94.1967299830811;187.03092145206932;112.4892464085876;326.4210061250027;275.42287034970894;298.5930578256551;100.76022183818291;123.04562384572554;342.9513146574179;320.3767772685966;444.8771608296319;266.37103789276927;343.3166958281029;410.8989316039919;58.2194405298188;191.6259507339056;234.04870342938236;242.826121374659;275.8032820928164;759.7757219307559;697.4210282769625;430.7298206812212;460.4431796114624;460.66646078834;541.7184674110758;604.689196764438;723.2513640528191;604.9112657527317;732.7504387231182;562.2603751606347;594.4036831837078;626.3089160220047;80.14344807859051;134.33161513135232;128.6222240111585;525.5505319062027;542.5185172850752;78.85956784497432;111.99064127147471;90.75201418628562;383.0942547491825;94.22666382187944;233.1052727132109;387.1296317879952;377.4636811579309;677.3268310569888;705.2370374660762;492.51665189504905;480.3643740295887;686.2647779273677;833.0280255693777;296.64782965169707;464.2609680865296;590.8412601716992;422.11127578318366;669.6871951823156;487.9799487723719;316.34438669394774;580.5383613991349;687.1197911726701;815.409558906592;484.4720437778756;427.6499175201572;553.1576330542192;565.0076889761691;458.45932117066354;322.2257654514414;231.78363811824624;141.63681545594332;159.8236302562235;582.7331892511587;451.671240767596;534.8516625835845;389.0508413900467;405.4026078863554;330.6030590386521;546.4631150576005;239.5231880891097;374.1894839897996;386.2194916072238;327.8726486518025;294.6235925879872;243.67345182882607;310.5687602292433;486.7809390828398;571.3309023724042;644.4515961333778;808.5493145687495;900.7153529305207;483.1635443225159;467.21205256204206;476.9773562885517;575.2085853059712;593.029983832216;841.6863131696599;506.30338428009287;468.754948211346;667.6668826110783;471.4570033782789;490.39930681367;526.915843556493;785.3926836088137;498.4697313157951;537.982572510874;528.7515644430015;475.9442802861614;539.5178988377727;464.9512523394611;482.7925274555871;471.06635594368095;686.5889572770285;822.3733457008067;498.4192798120365
10;90.5795050589932;198.0712341883282;82.46102954616062;319.22174620241907;148.51575285413878;179.73959031449445;148.96450248778018;302.67892860383057;94.1967299830811;0.0;180.2206835316034;204.8008890571235;296.82830088368667;182.6436902079081;294.6739542010878;81.0504163076096;170.89998390550892;319.4566865351103;275.2891259612002;384.4723929396785;230.1243298386637;319.4200890475637;497.6856446808275;45.75416195423376;226.2278690691155;222.1959046953093;305.5271796558137;319.7809910512646;852.2407523375673;789.9192451610544;524.9047950247669;554.6399031042233;554.2224905655665;633.6747156772987;697.8788610795759;816.3192454554521;698.3361038067848;825.5596227130384;655.9343441558624;687.8442809043096;719.6163023737238;85.78092735502275;175.31703249548724;124.98444358459118;618.9024318556839;636.3186381628216;62.15706609342048;131.79579950645518;91.75148399840808;306.9238963930285;111.3629668774478;290.3729422454456;308.2360957210857;462.9091606759544;770.0929738245168;798.0224866793573;577.7962363798106;565.169944397845;779.2698794171828;924.2291275433143;324.8254715905737;545.6585401400164;684.3195903355513;516.1791837775014;762.5353692324799;572.8350069430993;405.8486660497352;674.2137916955604;780.16591243978;904.219634429377;567.0657017717825;521.5004447969455;646.8319749774585;658.6209727465961;551.7236575767628;411.6553882259967;289.5167568467135;235.8102692767733;240.02821600008943;673.9505139384926;544.0552111800448;625.962789856062;483.10349134235054;499.4231742624164;348.7030417412776;637.8146032343442;275.0074421973655;409.6068655424616;409.10300595961866;353.4758808137739;339.09134236797803;303.4826654100229;371.2905567483478;580.1018876170605;662.9042110491752;737.2749198433175;899.9217651232609;991.2976634733004;567.8253502800824;561.4061224146405;559.4962212505528;668.7599695677233;686.5279921162105;932.7597818733542;600.0396888302056;548.5049246941435;760.7646111040078;565.4820838564935;577.3041515467675;618.8924045339793;876.4931135333665;584.4373930939867;630.1128056262048;617.4595663068023;556.3319413663619;630.9795117153811;559.0889399836472;569.8665210345213;562.9901057210449;779.6011204936983;914.1425849809684;584.9912156307471
