process_tech;grid;Minor Time;Major Time;Scenario;rate
SMALL_CO2_COMPRESSOR;2;1;1;LL;48.75057827691924
NET;2;1;1;LL;39.6346164853002
INCUMBENT_CEMENT;1;1;1;LL;74.20091324
CALCINED_CLAY_CEMENT;1;1;1;LL;74.20091324
