index;OID;Longitude;Latitude;route_CO2;PIP_IDs;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
25;CID100;-7.450123;42.717483;;;BIOMASS_MINERAL_CEMENT;26;1;LL;1.0;1369999.9999655997;70258136.73385288;4346235.812311182;64014582.068420604;55.00181210219644;0.0;448687.77849726216;1171360.9599705876;758964.840993885;0.647934212365198;0.0;55.00181210219644;43.974307610366125;421766.5117874263;99.2832322501803;98.97611971256256;178.66082416312938;0.15731437272305876;0.28804919927587586;0.028579816332663766;0.273759291109544
1;CID76;-2.773979;43.206524;;;BIOMASS_MINERAL_CEMENT;2;1;LL;1.0;829999.9999344001;42565148.52989285;2633120.966440692;38333744.84355971;54.46107454323446;0.0;275961.4464414358;709656.6399439116;459810.8160517913;0.6479342123651981;0.0;54.46107454323446;44.64220703660182;259403.75965494954;98.30715217934436;99.10328157983628;178.89036280411895;0.1685006168102125;0.3054579183964906;0.017408719120614757;0.29675355883618326
22;CID97;-0.246962;39.663613;;;MINERAL_CEMENT;23;1;LL;1.0;879999.9999599999;45129314.10549828;2791742.7115007495;16618580.320227994;27.160590153061246;0.0;471871.99182834313;752407.0399657997;304841.0014656121;0.40515437160113293;0.0;27.160590153061246;71.99740860821758;443559.67231864244;78.40585491680878;99.15799876127883;286.2444306587229;0.17591676652031987;0.32357309230934717;0.018115173912856553;0.3145155053529189
0;CID75;-6.483272;38.3792;;;MINERAL_CEMENT;1;1;LL;1.0;1299999.9999648002;66668304.92980223;4124165.3693382638;25897352.046556376;28.19687982465939;0.0;687421.7221168695;1111510.399969904;450333.2976279304;0.405154371601133;0.0;28.19687982465939;70.99949114825372;646176.4187898572;81.39736493869074;99.19637097291312;286.3552016707399;0.1868724422286344;0.35011430867357957;0.0265412163642324;0.3368437004914634
30;CID105;-8.418212;40.289074;;;BIOMASS_MINERAL_CEMENT;31;1;LL;1.0;1500000.0000672003;76924967.23222403;4758652.349578496;69863650.65961981;54.851606892634;0.0;496602.42640141165;1282512.000057457;830983.4026061433;0.6479342123651981;0.0;54.851606892634;44.45216473161109;466806.2808173268;99.0120982977486;99.30377162424509;179.25226541936192;0.2070885460031025;0.381527543109422;0.03141323443584243;0.3658209258915008
7;CID82;-0.77638;39.436556;;;MINERAL_CEMENT;8;1;LL;1.0;1299999.9999648002;66668304.92980223;4124165.3693382638;25399708.0283652;27.814076733732737;0.0;698763.5749269283;1111510.399969904;450333.2976279304;0.405154371601133;0.0;27.814076733732737;72.17092020305986;656837.7604313124;80.29230781586095;99.9849969367926;288.6317682902099;0.21804422171141702;0.40832681917983127;0.026799276070409273;0.39492718114462666
17;CID92;-1.997062;43.285684;;;BIOMASS_MINERAL_CEMENT;18;1;LL;1.0;2102400.0;107818034.06785491;6669727.132870415;98343612.3215085;55.05267213301274;0.0;704256.1819597236;1797568.8192000003;1164706.3370405913;0.6479342123651981;0.0;55.05267213301274;44.97701788730197;662000.8110421399;99.37503919360252;100.02969002031472;180.56261360530434;0.2463791127604421;0.4525425966831479;0.04421577750331662;0.4304347079314896
27;CID102;2.054826;41.402821;;;MINERAL_CEMENT;28;1;LL;1.0;1299999.9999648002;66668304.92980223;4124165.3693382638;25210751.801502775;27.66872578998848;0.0;701430.9189891082;1111510.399969904;450333.2976279304;0.405154371601133;0.0;27.66872578998848;72.44641349202504;659345.0638497615;79.87271586505979;100.11513928201353;289.0074568073011;0.2573347884687566;0.47940256248710306;0.026859965803955166;0.4659725795851255
21;CID96;2.183652;41.474698;;;MINERAL_CEMENT;22;1;LL;1.0;2310000.000552;118464449.56062613;7328324.619773758;44986348.43399949;27.75044949534182;0.0;1246762.1030799304;1975068.4804719647;800207.6290748236;0.40515437160113305;0.0;27.75044949534182;72.46811249995213;1171956.3768951343;80.10863183555556;100.21856199529395;289.3060124059412;0.27680218146332536;0.5271391495911395;0.04773658710403644;0.5032708560391213
23;CID98;-4.764202;37.902032;;;MINERAL_CEMENT;24;1;LL;1.0;980000.0000112;50257645.25670917;3108986.2016208656;20080082.346835725;28.765719733823968;0.0;521990.13840295834;837907.8400095762;339482.02437874256;0.40515437160113305;0.0;28.765719733823968;71.51737400599296;490670.7300987807;83.03946399241183;100.28309373981693;289.4922994700323;0.285061075459142;0.5472331474299662;0.020093997838826705;0.5371861485105529
