index;OID;Longitude;Latitude;route_CO2;PIP_IDs;dist_km;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
12;CID71;-7.143371;53.432118;LINESTRING (-7.14337098652492 53.43211800764301, -6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID12', 'PIPEID14', 'PIPEID17'];228.99696941960002;CCS_BIOMASS_CEMENT;13;1;LL;1.0;515899.99996559997;18923790.667282913;968885.9886039114;21400518.86403183;47.01024619151009;394663.49997368397;12765.277294276431;441098.6271705878;430780.6271712758;0.9766084060032187;13.065988189829525;60.07623438133962;3.3223093035265574;11999.360656619841;71.9468967738508;63.398543684866176;75.92567219100435;0.032576387748205905;0.033737035203560674;0.033737035203560674;0.016868517601780337
15;CID74;-7.578912;54.130891;LINESTRING (-7.578911986405142 54.13089100740338, -6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID15', 'PIPEID14', 'PIPEID17'];264.41625868032486;CCS_BIOMASS_CEMENT;16;1;LL;1.0;2362319.999328;86652547.31420785;4436555.045745916;99110133.55526501;47.482909124530714;1807174.79948592;60660.58777974686;2019802.497985435;1972556.097998875;0.9766084060032187;13.036528564102806;60.519437688633516;3.4478092020699904;57020.95251296202;72.47767409250392;63.96724689070351;76.6067473493709;0.1817445449270813;0.1883779726527732;0.15464093744921253;0.11105750392816693
11;CID70;-7.572383;54.143487;LINESTRING (-7.572382986409267 54.14348700739539, -6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID11', 'PIPEID14', 'PIPEID17'];264.8077693807775;CCS_BIOMASS_CEMENT;12;1;LL;1.0;862289.9999400001;31629764.400938205;1619423.7238046944;36161572.21566981;47.465004501431345;659651.8499541001;22111.693273150762;737264.8482686997;720019.0482698997;0.9766084060032186;14.049231786539846;61.51423628797119;3.4430552257679405;20784.991676761707;73.66903824630565;64.95729151373912;77.79241817292663;0.23619365016321028;0.24482255610656478;0.05644458345379158;0.216600264379669
14;CID73;-6.387712;53.684307;LINESTRING (-6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID14', 'PIPEID17'];171.40478658541127;CCS_BIOMASS_MINERAL_CEMENT;15;1;LL;1.0;2063599.999512;123534783.82927749;7396550.68627948;87202437.85327566;51.79900312603603;1105057.799738676;106589.25350021728;1764394.5083827563;1707107.605494876;0.9675316928182974;7.695283310134862;59.49428643617089;6.935267845270987;100193.89829020419;71.91837764969617;66.42955428144188;80.30192574944704;0.3652881260445541;0.3825275024293534;0.13770494632278862;0.3136750292679591
13;CID72;-8.688373;52.641364;LINESTRING (-8.688372985746735 52.6413640084825, -7.14337098652492 53.43211800764301, -6.387711986882004 53.68430700731975, -6.237575177942008 53.63410951730638, -4.00339805394843 54.18761158649712);['PIPEID13', 'PIPEID12', 'PIPEID14', 'PIPEID17'];365.27502766337955;CCS_BIOMASS_CEMENT;14;1;LL;1.0;589600.0000608;21627189.337709922;1107298.2728782042;23778247.118122865;45.85778905011286;451044.000046512;13245.199373956482;504112.71685198456;492320.71685076854;0.9766084060032186;22.26260899931393;68.1203980494268;3.0163126953372843;12450.487411519087;81.5805334193526;71.13671074476409;85.19284934367585;0.4025182834773968;0.4209878763308038;0.038460373901450406;0.4017576893800786
7;CID62;-3.061635;53.152678;LINESTRING (-3.061634988237042 53.15267800676049, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID7', 'PIPEID16'];62.64996843220235;CCS_CEMENT;8;1;LL;1.0;670669.9999727999;24600927.868110437;1259551.785217988;17802493.64721698;32.07267499083395;513062.5499791919;194443.216054159;573428.2153367437;378984.99928258464;0.6609109721955816;8.691091956923211;40.76376694775716;38.92774551291987;182776.6230909094;72.13751369974031;79.69151246067703;141.0259159623964;0.43117779485898533;0.46379055971989697;0.042802683389093155;0.44238921802535036
10;CID68;-1.875169;53.044003;LINESTRING (-1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID10', 'PIPEID16'];140.173649351203;CCS_CEMENT;11;1;LL;1.0;707519.9999328001;25952627.20011068;1328757.9271906177;18780652.637800213;32.07267499083396;541252.7999485921;205126.9092327844;604935.2601025436;399808.3508697592;0.6609109721955817;9.796851620756662;41.86952661159062;38.927745512919884;192819.29467881727;74.09431894300045;80.7972721245105;142.98272120565656;0.46141200466648824;0.5089450388971422;0.04515447917724519;0.4863677993085196
2;CID55;-1.851891;53.265267;LINESTRING (-1.851890988743173 53.26526700642933, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID2', 'PIPEID10', 'PIPEID16'];165.07028640663162;CCS_CEMENT;3;1;LL;1.0;737000.000076;27033986.672137402;1384122.8410977551;19563179.83491736;32.07267499083396;563805.00005814;213673.86382647933;630140.8960649807;416467.03223850136;0.6609109721955817;10.344770189560812;42.41744518039477;38.92774551291989;200853.4319968905;75.06394187588856;81.34519069331466;143.9523441385447;0.49290597322220936;0.5559809547160903;0.04703591581894817;0.5324629968066162
0;CID53;-1.751755;53.337916;LINESTRING (-1.751754988790997 53.33791600637368, -1.851890988743173 53.26526700642933, -1.875168988710858 53.04400300653617, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID0', 'PIPEID2', 'PIPEID10', 'PIPEID16'];175.65053272953742;CCS_CEMENT;1;1;LL;1.0;1105500.0000264;40550980.00499283;2076184.2614821154;29344769.750050753;32.07267499083395;845707.500020196;320510.79571432166;945211.3440225723;624700.5483082507;0.6609109721955817;10.683403469335541;42.75607846016949;38.92774551291989;301280.1479714623;75.66320354103946;81.68382397308937;144.5516058036956;0.5401469260520477;0.626534828438922;0.07055387372283173;0.5912578915775062
6;CID61;-2.383373;53.888913;LINESTRING (-2.383372988588973 53.8889130062651, -3.062863108240607 53.19136044674255, -3.495559345107598 53.64289201663232);['PIPEID6', 'PIPEID16'];148.7606277284209;CCS_CEMENT;7;1;LL;1.0;958100.0000112001;35144182.67056536;1799359.6932625645;25432133.783067286;32.07267499083396;732946.500008568;277776.0229490258;819183.1648095762;541407.1418605505;0.6609109721955817;11.294076136166252;43.366751127000214;38.927745512919884;261109.46157208417;76.74387913036898;82.2944966399201;145.6322813930251;0.5810890851707419;0.687681518997964;0.06114669055904198;0.657108173718443
