Resource;grid;strg_tech;Minor time;Major Time;Scenario;inventory
CLIQ_CO2_OFFSHORE;43;INJ_WELL;1;1;LL;11132208.000000004
CLIQ_CO2_OFFSHORE;48;INJ_WELL;1;1;LL;4001568.0
CLIQ_CO2_OFFSHORE;63;INJ_WELL;1;1;LL;966666.6666666672
CLIQ_CO2_OFFSHORE;68;INJ_WELL;1;1;LL;10000416.000000004
CLIQ_CO2_OFFSHORE;71;INJ_WELL;1;1;LL;6930132.479221824
